qrCode,location,sublocation,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,experiment,plotLength,totalStandCount,block,row,range,plotNumber,genotype,plantingDate,anthesisDate,silkDate,daysToAnthesis,daysToSilk,anthesisSilkingInterval,GDDToAnthesis,GDDToSilk,anthesisSilkingIntervalGDD,earHeight,flagLeafHeight,plantDensity,combineYield,yieldPerAcre,combineMoisture,combineTestWeight,earLength,earFillLength,earWidth,shelledCobWidth,kernelsPerRow,kernelRowNumber,kernelsPerEar,hundredKernelMass,kernelMassPerEar,shelledCobMass,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,kernelColor,percentLodging,harvestDate,notes,moistureCorrectedKernelMassPerEar,moistureCorrectedHundredKernelMass,earHeight.sp,flagLeafHeight.sp,combineMoisture.sp,combineTestWeight.sp,earFillLength.sp,earWidth.sp,shelledCobWidth.sp,shelledCobMass.sp,earLength.sp,kernelsPerEar.sp,percentStarch.sp,percentProtein.sp,percentOil.sp,percentFiber.sp,percentAsh.sp,yieldPerAcre.sp,GDDToAnthesis.sp,GDDToSilk.sp,kernelsPerRow.sp,kernelRowNumber.sp,moistureCorrectedKernelMassPerEar.sp,moistureCorrectedHundredKernelMass.sp,anthesisSilkingIntervalGDD.sp,daysToAnthesis.sp,daysToSilk.sp,anthesisSilkingInterval.sp
NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP2$PLOT525$ROW13$RANGE35$SYNGENTA NK0760-3111,North Platte1,North Platte1,8.6,High,225,,17.5,46,6,13,35,525,SYNGENTA NK0760-3111,2022-05-17,2022-07-26,2022-07-25,70,69,-1,1424.12,1406.62,-17.5,130,270,23000,15.53,139.54,14.6,58.4,16.8,15.9,4,2.2,34.5,16,454,23.1,105,14.3,2.53,68.83,9.73,3.73,1.5,1.15,yellow,0,11/01/2022 15:11:53,,107.725453985842,23.6995998768852,130.46252259778,275.863929198432,14.514717575948,58.2838390173762,15.7063713802398,4.0670978510054,2.26747486687462,17.943675983097,16.8344376055398,476.791165648183,69.6956769733134,9.62491016500246,3.78363907350404,1.57399895532675,1.18502556784843,152.349835676368,1411.27220785474,1388.83945135842,34.9830281493724,15.7516411345271,129.691021538235,26.6954590528119,-17.5,69.4487201564434,68.2724285899676,-1
NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP2$PLOT526$ROW14$RANGE35$SYNGENTA NK0760-3111,North Platte1,North Platte1,8.6,High,225,,17.5,43,6,14,35,526,SYNGENTA NK0760-3111,2022-05-17,2022-07-26,2022-07-26,70,70,0,1424.12,1424.12,0,120,280,21500,15.13,137.06,13.9,58.8,15.8,14.9,4,2.2,34.8,16,380,25.4,98.1,18.4,3.1,71.27,10.65,3.69,2.03,1.3,yellow,0,11/01/2022 15:41:31,,101.238390092879,26.2125902992776,125.470666130403,280.416681413603,14.122180184997,58.7151776756562,15.1861707321657,4.06471076692944,2.26768351854917,19.9456288395558,16.3056035868753,438.929021162784,70.9667923318359,10.0711157685168,3.78597668007019,1.85855356901261,1.2727680153577,150.127538760214,1413.40709854247,1400.70569462405,35.1388843638416,15.7518172359499,125.868171032769,27.9356413448565,0,69.5426804666897,68.9010886443071,0
NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP2$PLOT527$ROW15$RANGE35$SYNGENTA NK0760-3111,North Platte1,North Platte1,8.6,High,225,,17.5,49,6,15,35,527,SYNGENTA NK0760-3111,2022-05-17,2022-07-26,2022-07-25,70,69,-1,1424.12,1406.62,-17.5,130,270,24500,15.73,143.76,13.1,59.4,17.1,16,4.5,2.5,37,16,557,30.6,173.3,22.6,2.53,72.09,9.37,3.98,1.71,1.23,yellow,0,11/01/2022 16:19:49,,177.79829691187,31.3942751615882,130.235115854888,274.969444878709,13.6442649718237,59.1751929338333,15.7159719095256,4.31232478886619,2.41798254853631,22.0091916693604,16.9267704007276,526.629749599582,71.42825556719,9.41731837489842,3.95302033627598,1.71810578116316,1.25050211806104,152.665910445454,1415.83559828113,1395.06796444035,36.2556036540655,15.7519932485245,163.568881325515,30.5178805606096,-17.5,69.6494463629353,68.5289622130786,-1
NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP2$PLOT528$ROW16$RANGE35$SYNGENTA NK0760-3111,North Platte1,North Platte1,8.6,High,225,,17.5,43,6,16,35,528,SYNGENTA NK0760-3111,2022-05-17,2022-07-26,2022-07-25,70,69,-1,1424.12,1406.62,-17.5,130,280,21500,13.34,121.14,13.7,58.8,17.4,16.1,4.2,2.4,40.2,15,509,32.3,163,23.1,3.06,69.71,9.17,3.45,1.69,1.23,yellow,0,11/01/2022 16:50:46,,168.145244481122,33.3195791211058,129.814967167316,279.522217736883,13.8572894248851,58.8629113980868,15.7457738238615,4.15993940263573,2.36833257730703,22.2303441874573,17.0479377572095,501.855401771268,70.2897080903552,9.30351909981477,3.70992209230113,1.72765648071818,1.26323144844488,140.705186936353,1418.58703610245,1398.12454027416,37.8772514589049,15.2521681948221,158.163156130334,31.4755980197647,-17.5,69.7715227149932,68.6540595143282,-1
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT529$ROW1$RANGE1$LH185 X LH82,North Platte2,North Platte2,4.3,Low,75,,17.5,56,1,1,1,529,LH185 X LH82,2022-05-17,2022-07-24,2022-07-17,68,61,-7,1377.81,1211.51,-166.3,90,240,28000,17.01,153.75,14.1,59.3,17,15.9,4.1,3,36,14.5,502,24.5,125.8,16.5,5.41,71.77,9.65,4.41,0.42,1,yellow,0,10/26/2022 15:11:24,,132.995031187229,25.9012580611058,97.9677903540818,247.866089728843,14.320508144885,59.2105052455722,14.7983887399299,3.93771466737471,2.8092432929454,16.6642228871926,16.3588771360632,473.552227448367,70.5830638858733,9.65,4.23921434696072,0.634539395650993,1.00726256007963,137.579436243718,1356.72929290815,1225.52226635283,33.405495048663,15.2084579012177,121.383205453866,25.7921211410312,-166.3,67.1593162103009,61.6050642841393,-7
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT530$ROW2$RANGE1$PHZ51 X LH145,North Platte2,North Platte2,4.3,Low,75,,17.5,63,1,2,1,530,PHZ51 X LH145,2022-05-17,2022-07-24,2022-07-17,68,61,-7,1377.81,1211.51,-166.3,110,270,31500,10.86,98.89,13.5,59.9,17.2,14.6,3.4,2.2,30.2,15,410,25.9,106.8,18.1,4.65,70.56,10.08,2.99,0.99,0.81,yellow,0,10/26/2022 16:26:27,,112.008390141584,27.163083377032,108.971373238681,265.160626952791,13.4528411022807,59.8550083762727,14.2146166690253,3.59642770650519,2.40942847210327,17.5504989125773,16.4684305572018,426.601206556697,69.9305732466363,10.08,3.52209269840469,0.941653885867013,0.916988733979797,110.587152126292,1357.76417011922,1226.93224507393,30.5962950866364,15.3972892387052,111.646156757567,26.535619812233,-166.3,67.2047484732667,61.6667494592366,-7
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT531$ROW3$RANGE1$PHB47 X PHK56,North Platte2,North Platte2,4.3,Low,75,,17.5,64,1,3,1,531,PHB47 X PHK56,2022-05-17,2022-07-22,2022-07-17,66,61,-5,1324.76,1211.51,-113.25,110,290,32000,16.86,153.86,13.2,60,15.1,14,4,2.4,32.8,14.5,429,28.1,121.2,19.2,4.84,67.07,11.59,4.39,0.95,0.96,yellow,0,10/26/2022 17:8:25,,127.364438839849,29.5292139554435,109.962589540747,277.206641114509,13.0739899795493,60.0459765874826,13.9775104072211,3.90514297412799,2.50961380462851,18.1834087187609,15.4265982447844,435.266413657195,68.1386510278749,11.59,4.21543486902689,0.94333434945918,0.996706121814702,138.562741641544,1332.2845672356,1228.34213581347,31.985023899114,15.0895504803777,120.096765598474,27.8302506053514,-113.25,66.2506030588978,61.7284287671212,-5
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT532$ROW4$RANGE1$2FACC X 3IIH6,North Platte2,North Platte2,4.3,Low,75,,17.5,58,1,4,1,532,2FACC X 3IIH6,2022-05-17,2022-07-16,2022-07-16,60,60,0,1185.51,1185.51,0,110,260,29000,16.61,153.99,11.9,60.7,14.8,13.8,4.1,3.1,25,16.5,428,23.2,102.3,16.4,4.9,68.08,9.85,3.98,1.07,1.17,yellow,0,10/26/2022 17:33:27,,107.570977917981,24.3953732912723,110.92676509345,263.863868942856,12.5608294249399,60.3168824806142,13.9359263353417,3.96386074017774,2.85979932475623,16.860894832666,15.2844241123692,434.124671416421,68.5977495472536,9.85,4.00459850957633,1.0242252419549,1.10640271393468,139.209769634622,1263.71925151579,1216.75145476353,28.1691247939,16.0373460979203,110.994330894055,25.3727079837702,0,63.2970128539334,61.2900796550084,0
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT533$ROW5$RANGE1$B37 X H95,North Platte2,North Platte2,4.3,Low,75,,17.5,64,1,5,1,533,B37 X H95,2022-05-17,2022-07-27,2022-07-24,71,68,-3,1443.31,1377.81,-65.5,130,280,32000,6.09,54.4,15,58.9,14,12.9,4,2.9,30.2,17.5,508,18.6,96.2,14.5,4.86,67.15,12.27,4.11,1.31,0.98,yellow,1.56,10/27/2022 11:39:17,,101.114147571999,19.55013664074,121.869323858616,275.206306280414,14.4469013521101,59.2184588587696,13.5374841082015,3.92258013111404,2.75998497445093,15.9812881117283,14.8929266394674,473.735115534521,68.0882487225931,12.27,4.06499207664207,1.16392745903376,1.01606033894329,90.1293633463148,1393.69178424562,1314.30943075685,30.8445998638842,16.4926311297175,108.580881104966,23.0557778671284,-65.5,68.8438805985151,65.3516673266951,-3
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT534$ROW6$RANGE1$PHK76 X LH145,North Platte2,North Platte2,4.3,Low,75,,17.5,60,1,6,1,534,PHK76 X LH145,2022-05-17,2022-07-17,2022-07-16,61,60,-1,1211.51,1185.51,-26,100,260,30000,14.92,136.56,13,60.1,16.9,15.9,3.4,2.4,33,13.5,422,22.5,94.7,19.6,4.91,69.63,11.06,3.83,0.84,0.88,orange,0,10/27/2022 12:14:6,,99.5898622357766,23.6617940898097,107.77727308552,266.333437670344,13.8072718659984,59.5964419255922,15.0787890618941,3.63130006354073,2.51017069309097,18.5910286704872,16.3518395310162,430.678633771554,69.2853581013169,11.06,3.92193803026113,0.947032773567158,0.970655676974902,132.092362411506,1278.86812204091,1219.56530025914,32.3056588177719,14.4571622086607,108.638107246816,25.2113701480704,-26,63.8907832606482,61.413158296571,-1
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT535$ROW7$RANGE1$LH198 X PHZ51,North Platte2,North Platte2,4.3,Low,75,,17.5,63,1,7,1,535,LH198 X PHZ51,2022-05-17,2022-07-24,2022-07-18,68,62,-6,1377.81,1235.16,-142.65,140,NA,31500,14.92,134.16,14.5,59.2,13.6,12.6,3.6,2.9,30.5,14.2,352,23.9,92.8,16.1,5.1,68.37,11.76,4.28,1.38,1.09,yellow,1.59,10/27/2022 12:51:31,,97.7871443624868,25.1844046364594,128.630758108239,NA,14.7819008487745,58.9882133361373,13.4560853021761,3.74001930086344,2.76035642204572,16.8861661773329,14.7098886203115,396.025288578502,68.6141614440911,11.76,4.14563865645961,1.23317124889276,1.08015629291922,131.970247934093,1363.08406302583,1245.79339611372,31.0964015874652,14.7821911750785,108.53150997738,26.0639989043779,-142.65,67.4370786918756,62.4745240625859,-6
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT536$ROW8$RANGE1$HOEGEMEYER 8065RR,North Platte2,North Platte2,4.3,Low,75,,17.5,34,1,8,1,536,HOEGEMEYER 8065RR,2022-05-17,2022-07-22,2022-07-17,66,61,-5,1324.76,1211.51,-113.25,100,260,17000,17.13,150.89,16.3,57.9,18.5,17.6,4,2.5,39,15,550,29.5,166.9,21.9,5.17,68.42,9.65,3.69,1.1,1.15,yellow,0,10/27/2022 13:29:7,,175.99915638511,31.1082990614784,109.434498296327,268.312844361884,15.651426883212,58.3352387054384,15.9665366903268,3.94873628935985,2.56054209703799,19.8161762399971,17.1650896222768,495.740182542535,68.5996642238919,9.65,3.85104832226761,1.10714161972158,1.11450543454461,141.611407220233,1337.59831680533,1235.3683512864,35.3648495485512,15.167417086556,148.365846837109,29.1070410629403,-113.25,66.4820412581132,62.0357498573759,-5
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT545$ROW1$RANGE2$LH82 X W606S,North Platte2,North Platte2,4.3,Low,75,,17.5,65,1,1,2,545,LH82 X W606S,2022-05-17,2022-07-24,2022-07-18,68,62,-6,1377.81,1235.16,-142.65,100,250,32500,17.01,154.07,13.9,59.4,17,14.6,3.9,2.6,29,17.5,496,20,98.2,16.4,7.09,69.79,9.83,4.26,0.52,1.13,orange,0,10/26/2022 15:12:2,,105.693682057906,21.5262081584329,105.28008634686,257.017700928169,14.2556272825453,59.2369512025398,14.1659906850489,3.86641461927057,2.60475907894206,16.7391384899253,16.3043751698005,472.112811547812,69.6773671390463,9.83,4.15057036691474,0.655643600828975,1.08159096199092,141.330452111792,1360.63010238225,1246.57184274329,29.8691673430152,16.7097601696833,109.755171815671,23.7899004974018,-142.65,67.3288318252361,62.5006902810403,-6
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT546$ROW2$RANGE2$PHJ40 X LH82,North Platte2,North Platte2,4.3,Low,75,,17.5,67,1,2,2,546,PHJ40 X LH82,2022-05-17,2022-07-16,2022-07-18,60,62,2,1185.51,1235.16,49.65,100,230,33500,12.21,111.94,12.8,60.2,14.2,11.8,3.2,2.4,26.2,16,435,18.2,79.8,13.9,7.19,70.04,11.82,4.6,0.95,1.23,yellow,0,10/26/2022 16:27:10,,85.9821139963366,19.6099558237259,105.738554071198,248.316463813237,13.160234072384,59.9661925492364,12.8415125458477,3.52211726714462,2.50490826807959,15.5712456193405,14.9516827687607,441.24327319071,69.7663052367265,11.82,4.31279870148628,0.892794028095791,1.13471184195181,120.084504960974,1265.75031528662,1247.37568150542,28.6246328614688,15.8995026409032,100.726627165597,22.9328295752921,49.65,63.3847092130634,62.5361249565958,2
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT547$ROW3$RANGE2$2369 X PHZ51,North Platte2,North Platte2,4.3,Low,75,,17.5,67,1,3,2,547,2369 X PHZ51,2022-05-17,2022-07-25,2022-07-22,69,66,-3,1400.36,1324.76,-75.6,150,310,33500,8.92,81.42,13.3,60,16.8,15.4,3.5,2.4,36,14.5,478,23.7,116.8,20.8,6.34,68.57,10.35,4.08,1.17,1.2,yellow,0,10/26/2022 17:8:57,,124.706384796071,25.3042921204356,131.202268860914,289.382755566361,13.175080326148,60.0114444750134,14.7140669431379,3.67782212671984,2.50505761722174,19.099917511649,16.2955528881329,462.40731698849,68.9955287048141,10.35,4.04536463685859,1.02466076997916,1.12281329224408,104.708116581084,1374.46747067724,1292.97988871426,33.6754056207577,15.0917138753902,120.925336990601,25.8803190782334,-75.6,67.9415170325221,64.5715727762204,-3
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT548$ROW4$RANGE2$PHW52 X PHM49,North Platte2,North Platte2,4.3,Low,75,,17.5,63,1,4,2,548,PHW52 X PHM49,2022-05-17,2022-07-26,2022-07-22,70,66,-4,1419.11,1324.76,-94.35,120,270,31500,19.2,171.05,15.3,58.4,13.4,10.5,3.6,2.2,NA,14.5,357,25.6,94.3,11.5,6.83,70.42,10.53,3.69,0.54,1.02,yellow,0,10/26/2022 17:33:54,,101.212836750027,27.4766555758291,116.682057990335,270.112658996163,14.2809425747689,59.1558846425003,12.3312582620246,3.73352934516849,2.40520721102102,14.5231356767881,14.6348866360269,401.6426618064,69.8852527558398,10.53,3.84371872575479,0.730917536866139,1.03588650505212,149.518996050457,1385.16650211031,1293.78431121283,NA,15.0390948310269,110.01609008571,27.0647507403703,-94.35,68.4996575467497,64.6070251518294,-4
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT549$ROW5$RANGE2$LH185 X LH145,North Platte2,North Platte2,4.3,Low,75,,17.5,63,1,5,2,549,LH185 X LH145,2022-05-17,2022-07-19,2022-07-16,63,60,-3,1260.11,1185.51,-74.6,80,250,31500,11.51,105.62,12.8,60.4,17.8,15.8,3.8,2.5,35.2,13,401,27,104.3,15.5,7.2,69.55,10.87,4.27,1.35,1.15,orange,0,10/27/2022 11:39:58,,112.39224137931,29.0948275862069,97.213682145921,260.635052431433,13.3093876174506,59.9956949435415,15.0393417771485,3.83923731877407,2.55535704364946,16.5894155627797,16.8687854327685,423.504846321863,69.4156383880837,10.87,4.12848727715179,1.15612215767957,1.10391983474191,116.962753261338,1307.02600373458,1224.96348783305,33.5331447642054,14.2445416054351,116.422733931389,27.9679511856074,-74.6,65.0592476324363,61.642460463457,-3
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT550$ROW6$RANGE2$B73 X PHN82,North Platte2,North Platte2,4.3,Low,75,,17.5,65,1,6,2,550,B73 X PHN82,2022-05-17,2022-07-26,2022-07-22,70,66,-4,1419.11,1324.76,-94.35,130,280,32500,16.31,145.47,15.2,58.7,15.4,13,4,2.5,30.5,16.5,493,24.3,126.9,20.2,6.75,69.55,9.67,4.15,0.86,1.09,yellow,0,10/27/2022 12:14:44,,136.085790884719,26.058981233244,122.792679164459,276.060125873246,14.8109935162763,58.9587426448031,13.6844155239591,3.94494353042943,2.55550704961649,18.9953650798166,15.6962613411951,469.591749591091,69.3817958644456,9.67,4.06517578547608,0.929729314421175,1.0768847178596,137.256088327428,1387.91503038982,1295.39172836706,31.2752751746403,15.9601111089232,129.028294817029,26.5368731400208,-94.35,68.6199896413674,64.6778480612688,-4
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT551$ROW7$RANGE2$B37 X MO17,North Platte2,North Platte2,4.3,Low,75,,17.5,65,1,7,2,551,B37 X MO17,2022-05-17,2022-07-28,2022-07-24,72,68,-4,1464.21,1377.81,-86.4,150,290,32500,9.92,86.84,16.8,57.6,14.2,13.1,4,2.5,33,12.5,286,29.8,93.2,15.4,6.99,67.92,11.61,4.19,1.42,1.12,yellow,1.54,10/27/2022 12:52:16,,100.204279109773,32.0395656381034,133.397649357817,281.482837640933,15.8120905530325,58.2612285534881,13.7630568313166,3.95064511509051,2.55565712801731,16.6370993932687,15.1161840900621,366.49343263663,68.5337772296899,11.61,4.0840871983535,1.22622082387065,1.09473895907235,108.554943128829,1411.87181039187,1322.71835420819,32.5861577069373,13.9368372943743,111.743786822487,29.603424409745,-86.4,69.6813376588692,65.7131586532677,-4
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT552$ROW8$RANGE2$PHP02 X LH185,North Platte2,North Platte2,4.3,Low,75,,17.5,65,1,8,2,552,PHP02 X LH185,2022-05-17,2022-07-19,2022-07-17,63,61,-2,1260.11,1211.51,-48.6,100,260,32500,22.5,198.57,16.1,58,15.4,14.8,4.4,2.6,29,14.8,392,31.9,128.2,16,6.87,70.43,9.73,4.34,1.17,1.21,yellow,0,10/27/2022 13:29:48,,137.657038548266,34.2531944593579,109.048874711457,267.036159077607,15.4504556802392,58.4438172362884,14.623865259017,4.15633980538577,2.60580717115672,16.9638255783147,15.7271201639365,420.161190279787,69.75652041306,9.73,4.16006510268672,1.11543043181111,1.14242917045773,165.282996443831,1311.23457148801,1240.36825767591,30.6171733026578,15.0738671329576,130.990908794015,30.7744937255893,-48.6,65.2427633405531,62.2483888547111,-2
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT561$ROW1$RANGE3$PHK56 X PHJ89,North Platte2,North Platte2,4.3,Low,75,,17.5,64,1,1,3,561,PHK56 X PHJ89,2022-05-17,2022-07-25,2022-07-20,69,64,-5,1400.36,1282.71,-117.65,110,260,32000,16.58,145.32,16.7,57.7,13.4,12.1,4.1,3,26.2,16.8,368,25.2,97.7,19,2.88,69.91,10.92,4.47,0.42,0.94,yellow,0,10/26/2022 15:12:37,,100.597199341021,25.9472817133443,112.578915689091,266.241624508704,15.6893143256574,58.363940201545,12.9394008054791,3.9935213229525,2.8005029450501,18.1640564637992,14.4561340660798,409.152640952091,69.8028785974931,10.92,4.24128043697018,0.592208624236382,0.986331752079554,141.904842247185,1379.24900365826,1279.27423539592,28.4637942201735,16.3567005669639,109.301845172534,26.1863159398654,-117.65,68.1536925587804,63.8830243315791,-5
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT562$ROW2$RANGE3$B84 X 3IIH6,North Platte2,North Platte2,4.3,Low,75,,17.5,65,1,2,3,562,B84 X 3IIH6,2022-05-17,2022-07-25,2022-07-20,69,64,-5,1400.36,1282.71,-117.65,150,290,32500,17.23,158.73,12.4,60.6,14.8,12.6,4.1,2.9,24.2,16.8,337,29.6,97.1,17.2,2.72,67.19,10.66,3.98,1.06,0.98,yellow,0,10/26/2022 16:27:44,,99.8149671052632,30.4276315789474,132.520730257077,281.56131065849,13.0194111445165,60.1267734903195,13.2729769346431,3.99643240403198,2.75071104865809,17.3419939165478,15.2373394960538,394.143931853496,68.4208218659537,10.66,3.98819155949656,0.93093174385083,1.00800545765502,148.125883973312,1380.36482106245,1279.5107203139,27.6703379773937,16.2986339915043,109.827125803544,28.5152009203539,-117.65,68.2025300551643,63.8939607618617,-5
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT563$ROW3$RANGE3$LH145 X LH162,North Platte2,North Platte2,4.3,Low,75,,17.5,66,1,3,3,563,LH145 X LH162,2022-05-17,2022-07-20,2022-07-16,64,60,-4,1282.71,1185.51,-97.2,80,270,33000,13.42,123.93,12.3,60.5,16.5,13.2,3.2,2.5,31.5,15,442,20.3,85.8,16.9,3.66,71.5,10.47,4.24,0.21,0.88,yellow,3.03,10/26/2022 17:9:29,,89.059580651858,21.0712061449035,97.4807697833954,271.645081383955,12.729408818117,60.2258402643398,13.6537821483555,3.54934441464082,2.55091927720225,17.2664271047928,16.1632501080476,447.021985956366,70.5536090830393,10.47,4.11034452806213,0.524550794608286,0.959650902109379,130.291493979804,1322.68419328651,1231.14794259737,31.516810336029,15.3419913166353,105.343571605214,23.9248849219425,-97.2,65.7526030609807,61.9049263851678,-4
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT564$ROW4$RANGE3$LH82 X PHJ89,North Platte2,North Platte2,4.3,Low,75,,17.5,59,1,4,3,564,LH82 X PHJ89,2022-05-17,2022-07-20,2022-07-18,64,62,-2,1282.71,1235.16,-47.55,100,260,29500,14.84,135.63,13.1,59.8,17.2,14.9,3.5,2.5,34.2,17,595,18.4,107.5,16.8,3.04,70.88,10.98,4.25,0.07,0.92,yellow,0,10/26/2022 17:34:20,,110.870462046205,18.976897689769,107.493834439942,266.451457108784,13.2023942332096,59.8445743016821,14.5779619457134,3.70225740721668,2.5511277384205,17.2853762839192,16.5805901001581,523.78631873162,70.2210862740436,10.98,4.10824080687073,0.472847393717761,0.981265146271384,135.800305445835,1323.87259814903,1256.21125162636,33.0429453385702,16.2900181232479,117.099135749931,22.9633629808323,-47.55,65.8045662205529,62.9159346008698,-2
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT565$ROW5$RANGE3$PHK56 X LH185,North Platte2,North Platte2,4.3,Low,75,,17.5,59,1,5,3,565,PHK56 X LH185,2022-05-17,2022-07-21,2022-07-18,65,62,-3,1301.61,1235.16,-66.45,90,270,29500,15.14,139.29,12.6,60.6,16.9,16.9,4.2,2.6,31.2,14.5,463,29.9,143.6,21.7,2.83,68.22,10.02,2.81,1.05,0.84,yellow,1.69,10/27/2022 11:40:36,,147.782237316044,30.7708140372543,102.617423281688,271.154936089856,13.1705814885405,60.1234189687739,15.6409135201435,4.05516978766412,2.60133645777061,19.7975386254853,16.4869819536315,458.0162646415,68.8680778422232,10.02,3.38265668956223,0.980437248452773,0.942844591643959,137.435001349383,1334.56476951647,1256.45077018373,31.6899284663299,14.9965725854675,136.331759466617,28.9413727517049,-66.45,66.3588120405846,62.9269892899952,-3
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT566$ROW6$RANGE3$B73 X MO17,North Platte2,North Platte2,4.3,Low,75,,17.5,56,1,6,3,566,B73 X MO17,2022-05-17,2022-07-28,2022-07-22,72,66,-6,1464.21,1324.76,-139.45,140,290,28000,16.11,143.29,15.5,58.6,17.6,15.8,4.1,2.6,36.8,14.2,404,36.4,150,22.1,3.26,68.47,10.98,3.22,1.26,1.02,yellow,0,10/27/2022 12:15:31,,155.054786024395,37.6266280752533,127.859538414343,280.878403754363,14.8618672245209,58.971926627426,15.1384282833266,4.00807841665443,2.60154533633513,20.0496935738839,16.880697329731,428.80160583866,68.9695210653938,10.98,3.58424154361008,1.10174915877262,1.03435753064643,139.434231294635,1417.16032587584,1301.49116318268,34.601169656986,14.8138565713282,140.621788359157,32.4421492141281,-139.45,69.9152884826679,64.9380749251704,-6
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT567$ROW7$RANGE3$B37 X OH43,North Platte2,North Platte2,4.3,Low,75,,17.5,61,1,7,3,567,B37 X OH43,2022-05-17,2022-07-22,2022-07-19,66,63,-3,1324.76,1260.11,-64.65,120,270,30500,9.25,80.89,16.9,57.6,12.9,12,3.8,2.4,28,17,364,25,91.1,18,2.98,69.83,10.7,3.6,1.23,0.83,yellow,1.64,10/27/2022 12:52:53,,93.8981653267368,25.7678829107401,118.206727825512,270.720941629332,15.7398935207365,58.3351130262448,13.2673665663555,3.86097956436027,2.5017541980148,18.0380272801616,14.5604872106864,409.200561751531,69.6254045647644,10.7,3.77338631615707,1.10122324136031,0.940757807017627,108.46344809942,1348.77782797549,1269.40698770228,30.2731942502551,16.1924678431526,110.51996407429,26.5737618076855,-64.65,66.9736827362424,63.4491719063105,-3
