qr,loc,plot,field,nLvl,irrigation,rep,row,range,genotype,population,anthesisDate,silkDate,notes,leafDimHtDate,earHt,flagLeafHt,tasselTipHt,harvestDate,combineYield,combineMoisture,combineTestWt,harvestSeq,earFillLen,earWidth,shelledCobLen,shelledCobWidth,shelledCobWt,kernelsPerEar,kernelMass,kernelColor,kernelStriping,kernelsPerRow,kernelRows,hundredKernelWt,moistureCorrectedStarch,moistureCorrectedProtein,moistureCorrectedOil,moistureCorrectedFiber,moistureCorrectedAsh,pctMoistureNIR,latitude,longitude,yieldPerAc,plantDensity,pctRootLodge,pctStalkLodge,plantDate,totalStandCt,plotLen,daysToAnthesis,daysToSilk,moistureCorrectedKernelMass,moistureCorrectedHundredKernelWt,earLen,earWt,lbsNPerAc,ASI,GDDToAnthesis,GDDToSilk,ASI.GDD,exp,earHt.sp,flagLeafHt.sp,tasselTipHt.sp,combineMoisture.sp,combineTestWt.sp,earLen.sp,earFillLen.sp,earWidth.sp,shelledCobWidth.sp,shelledCobWt.sp,shelledCobLen.sp,kernelsPerEar.sp,moistureCorrectedStarch.sp,moistureCorrectedProtein.sp,moistureCorrectedOil.sp,moistureCorrectedFiber.sp,moistureCorrectedAsh.sp,yieldPerAc.sp,GDDToAnthesis.sp,GDDToSilk.sp,kernelsPerRow.sp,kernelRows.sp,moistureCorrectedKernelMass.sp,moistureCorrectedHundredKernelWt.sp,ASI.GDD.sp,daysToAnthesis.sp,daysToSilk.sp,ASI.sp
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT678$ROW6$RANGE10$PHP02 X PHJ89,North Platte2,678,Partial Irrigation,Low,Partial,1,6,10,PHP02 X PHJ89,Hybrid,2022-07-18,2022-07-16,,NA,110,260,NA,2022-10-27 05:00:00,17.731209,12.346492,60.565498,NA,16.5,4,17.6,3,19.1,482.7,130.1,yellow,N,38.8,14.5,NA,69.67,10.63,4.15,0.8,1.13,0.05,NA,NA,163.509402975974,31500,0,0,2022-05-17 05:00:00,63,17.5,62,60,136.947368421053,25.0526315789474,NA,NA,75,-2,1235.16,1185.51,49.6500000000001,NA,114.374418215283,265.036629795385,NA,12.5988819914605,60.3918348317517,NA,15.8162263389198,4.06480927835845,2.83649845668815,19.2796654583102,17.2718012513418,483.524557757374,69.7216217038897,10.5113967148299,3.99510028419587,0.947990998743422,1.09738242805101,164.480008240309,1303.35506245219,1253.18586467978,36.2258654535542,14.9449406239894,136.383111045398,26.750031100028,54.7753654044714,64.9723240784273,62.8245592531587,-2.34727336086373
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP2$PLOT681$ROW9$RANGE10$LH195 X PHM49,North Platte2,681,Partial Irrigation,Low,Partial,2,9,10,LH195 X PHM49,Hybrid,2022-07-27,2022-07-25,,NA,140,280,NA,2022-10-27 05:00:00,17.830851,17.0432,57.5522,NA,15,4.5,16.1,3,23,516,159.6,yellow,N,34,16,NA,71.61,9.91,3.71,0.99,0.93,0.06,NA,NA,155.617754427521,32000,0,0,2022-05-17 05:00:00,64,17.5,71,69,169.787234042553,31.4893617021277,NA,NA,75,-2,1443.31,1400.36,42.9499999999998,NA,129.073446485795,275.829616622936,NA,15.4094174539231,58.539466129369,NA,15.0929950925928,4.29831180368766,2.8260102261831,21.2284916082338,16.5477705741129,500.375027205686,70.6577531820568,10.1803795340503,3.78742371439821,1.06835221630303,1.00965511373952,158.949134443954,1405.8703325735,1356.85996026302,33.8394030638804,15.6907766919415,152.556091201468,29.8366403495355,52.7863218935951,69.4048616721479,67.1656921062471,-2.40286432698447
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - MEDIUM NITROGEN$REP2$PLOT845$ROW13$RANGE21$PHP02 X LH185,North Platte2,845,Partial Irrigation,Medium,Partial,2,13,21,PHP02 X LH185,Hybrid,2022-07-20,2022-07-18,,NA,110,260,NA,2022-10-28 05:00:00,19.245205,12.623148,60.0499,NA,14.8,3.9,16.5,2.5,16.4,441.5,127.4,yellow,N,34.2,15.2,NA,71.07,9.97,3.87,0.47,0.91,0.05,NA,NA,176.910666071748,33000,0,0,2022-05-17 05:00:00,66,17.5,64,62,134.105263157895,26.4210526315789,NA,NA,150,-2,1282.71,1235.16,47.55,NA,118.297949336136,272.931506500163,NA,13.3494839072545,59.6522806088994,NA,15.0346564447878,4.03558442279368,2.54622658884847,18.7768862968993,16.6172537305812,469.168929024932,70.4027501571479,9.80033500538208,3.82680402060854,0.75185854302009,0.963668515361655,181.455559725699,1332.88201686545,1275.24814632968,34.425987379147,15.4095231932718,144.807522661254,28.6442473998591,56.4138688957953,66.230917956886,63.7345907142256,-2.46514663699768
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - MEDIUM NITROGEN$REP1$PLOT834$ROW2$RANGE21$LH82 X W606S,North Platte2,834,Partial Irrigation,Medium,Partial,1,2,21,LH82 X W606S,Hybrid,2022-07-22,2022-07-22,,NA,110,260,NA,2022-10-26 05:00:00,20.512581,14.2635,59.293102,NA,15.2,4.2,16.4,2.9,21.2,473,128.9,yellow,N,32.5,17,NA,71.16,9.05,3.92,0.97,1.02,0.05,NA,NA,185.021050123142,33500,0,0,2022-05-17 05:00:00,67,17.5,66,66,135.684210526316,27.8947368421053,NA,NA,150,0,1324.76,1324.76,0,NA,115.935428063937,268.5336813805,NA,13.7673503833417,59.6130059775617,NA,15.281929315347,4.20163676154626,2.84408625559761,20.8804971577102,16.7599759786103,482.693742509266,70.6086027235165,9.24647557263571,3.83644665358318,0.97945492270143,0.995814568345711,186.366138225046,1347.49114928477,1316.39174943956,33.2331850625224,16.3472564167194,142.757136344784,28.6936567642535,31.8466071427087,66.9487767003206,65.5557207323963,-1.4010052089235
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - MEDIUM NITROGEN$REP2$PLOT847$ROW15$RANGE21$B73 X PHN82,North Platte2,847,Partial Irrigation,Medium,Partial,2,15,21,B73 X PHN82,Hybrid,2022-07-27,2022-07-24,,NA,150,300,NA,2022-10-28 05:00:00,23.709661,15.305599,58.100998,NA,13.4,4,15.2,2.6,23.9,432.5,129.7,yellow,N,30.5,16,NA,71.77,8.36,4.09,0.42,0.88,0.05,NA,NA,211.258955105855,33500,0,0,2022-05-17 05:00:00,67,17.5,71,68,136.526315789474,33.0526315789474,NA,NA,150,-3,1443.31,1377.81,65.5,NA,138.777194750793,293.785916237627,NA,14.8758726460108,58.4062169036848,NA,14.3260943541577,4.08348324909641,2.58713820974406,22.5808044643337,15.9322198981473,461.68759062143,70.7235042632332,9.01447476225648,3.93959626860717,0.707874364251657,0.931097385581303,198.633166962046,1420.75527728995,1356.33683332985,32.4604738026171,15.8067886015567,146.526018450133,32.0853070061927,65.5346845016858,70.0541552073774,67.1306888215817,-2.97680850354812
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - MEDIUM NITROGEN$REP2$PLOT846$ROW14$RANGE21$PHP02 X PHN46,North Platte2,846,Partial Irrigation,Medium,Partial,2,14,21,PHP02 X PHN46,Hybrid,2022-07-22,2022-07-20,,NA,120,280,NA,2022-10-28 05:00:00,18.079361,12.827858,59.744701,NA,16.9,4.1,18,2.8,24.4,454.8,142.9,orange,N,34.5,14.5,NA,70.25,9.67,4.05,1.23,0.95,0.05,NA,NA,165.804333189655,30000,0,0,2022-05-17 05:00:00,60,17.5,66,64,150.421052631579,32.6315789473684,NA,NA,150,-2,1324.76,1282.71,42.05,NA,123.533731934852,283.355266210756,NA,13.5316387058977,59.3732258889824,NA,16.0803741342937,4.13452165600411,2.69158027379452,22.8038451968609,17.3497366907055,474.295641410118,69.9781272057836,9.66015727208887,3.91820014462897,1.12299449402723,0.974675097087041,175.899323201777,1356.64440278799,1303.22946124052,34.5154669409859,15.0581210425496,153.219324627774,31.8121376453063,53.7367211599377,67.3479106491941,64.904979104845,-2.47097755580148
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - MEDIUM NITROGEN$REP1$PLOT837$ROW5$RANGE21$PIONEER 1311 AMXT,North Platte2,837,Partial Irrigation,Medium,Partial,1,5,21,PIONEER 1311 AMXT,Hybrid,2022-07-27,2022-07-24,,NA,130,310,NA,2022-10-27 05:00:00,22.950409,13.446109,59.988102,NA,16.5,4.6,18.8,3,23.4,587.5,196.1,yellow,N,34.8,18,NA,73.22,8.19,3.5,0.51,0.88,0.04,NA,NA,208.983552682203,31500,0,0,2022-05-17 05:00:00,63,17.5,71,68,204.270833333333,34.1666666666667,NA,NA,150,-3,1443.31,1377.81,65.5,NA,126.662031871104,294.79408945603,NA,13.6475747354816,59.7773219285167,NA,15.9190357007099,4.39669647139513,2.86342066354628,22.0612989981711,17.9074104309686,544.547182515694,71.5947338513318,8.83815911020624,3.63063502751706,0.768296314796658,0.94890955362591,198.023838402534,1415.21512379072,1350.61163744482,34.81689241978,16.8312824265162,177.838015588663,32.0169718986077,64.8113568415287,69.8113666522775,66.8906426838354,-2.91849896180364
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - MEDIUM NITROGEN$REP1$PLOT838$ROW6$RANGE21$HOEGEMEYER 8065RR,North Platte2,838,Partial Irrigation,Medium,Partial,1,6,21,HOEGEMEYER 8065RR,Hybrid,2022-07-22,2022-07-20,,NA,110,280,NA,2022-10-27 05:00:00,28.441748,14.9767,58.687901,NA,17.1,4.5,17.5,2.9,20.2,504.8,194.7,yellow,N,37.8,14.5,NA,73.33,8.29,4.01,0.6,0.95,0.05,NA,NA,254.407156237288,32000,0,0,2022-05-17 05:00:00,64,17.5,66,64,204.947368421053,42,NA,NA,150,-2,1324.76,1282.71,42.05,NA,116.873750039822,280.19187394791,NA,14.4999951878787,59.044789104604,NA,16.2147282245924,4.34506053893949,2.80258628830916,20.4882349941738,17.2398887641319,504.356874776452,71.6351109044457,8.89561381990475,3.88703115205472,0.820228466221372,0.993718381688118,220.632459065511,1358.70649576054,1305.52913962574,36.4048450669191,15.0769009629901,178.43681144849,35.9960871924982,53.157837074319,67.4316363439759,64.9919433129825,-2.42432999322119
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - MEDIUM NITROGEN$REP1$PLOT835$ROW3$RANGE21$PHP02 X PHJ89,North Platte2,835,Partial Irrigation,Medium,Partial,1,3,21,PHP02 X PHJ89,Hybrid,2022-07-22,2022-07-20,,NA,120,270,NA,2022-10-26 05:00:00,22.301359,12.497367,60.449902,NA,16.2,4.4,18,2.9,19.7,523.8,151.7,yellow,N,36,15.5,NA,69.94,9.21,3.39,0.74,1.09,0.04,NA,NA,205.299330150881,31000,0,0,2022-05-17 05:00:00,62,17.5,66,64,158.020833333333,28.3958333333333,NA,NA,150,-2,1324.76,1282.71,42.05,NA,121.191404363449,273.960304877982,NA,12.9729021638766,60.1539028246331,NA,15.7776371543173,4.29999844229468,2.83426799238261,20.1574317531585,17.54245412729,509.746621829452,69.9839797514024,9.33361605036794,3.57284277821515,0.870375547573778,1.03788001892755,196.396178530879,1350.07941376449,1298.01429596589,35.1492691778707,15.5915847230138,154.1887166127,29.0066565250989,52.9431453021862,67.060052235313,64.6732927884723,-2.4068365073433
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - MEDIUM NITROGEN$REP2$PLOT844$ROW12$RANGE21$PHK76 X LH145,North Platte2,844,Partial Irrigation,Medium,Partial,2,12,21,PHK76 X LH145,Hybrid,2022-07-22,2022-07-19,,NA,120,280,NA,2022-10-27 05:00:00,20.168495,15.960001,58.2658,NA,15.8,3.6,17.1,2.5,22.6,429.8,120.2,yellow,N,35.5,14,NA,71.29,9.8,3.43,0.66,0.81,0.05,NA,NA,178.317765129691,31000,0,0,2022-05-17 05:00:00,62,17.5,66,63,126.526315789474,25.2631578947368,NA,NA,150,-3,1324.76,1260.11,64.6499999999999,NA,123.078026577542,282.52130403523,NA,14.975107952063,58.847585033483,NA,15.5389403697608,3.88669316185157,2.55134294451351,21.8499283261583,16.9347710968989,464.829357366525,70.5273731183791,9.70512585782668,3.60540789658712,0.85429047434708,0.923310343003313,182.175114218206,1354.2788416096,1287.23097703177,35.1392883585739,14.8110778251473,140.76410277761,28.0026961956144,64.8911202352982,67.2465725336555,64.2133082304358,-2.95931573335993
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - MEDIUM NITROGEN$REP2$PLOT842$ROW10$RANGE21$LH198 X PHZ51,North Platte2,842,Partial Irrigation,Medium,Partial,2,10,21,LH198 X PHZ51,Hybrid,2022-07-26,2022-07-24,,NA,140,300,NA,2022-10-27 05:00:00,16.58692,14.50865,59.314201,NA,15.6,4,16.4,2.5,25.1,522.5,148.9,yellow,N,36.5,16,NA,69.67,9.48,2.89,1.01,1.03,0.04,NA,NA,149.184260977335,34000,0,1.47058823529412,2022-05-17 05:00:00,68,17.5,70,68,155.104166666667,28.8541666666667,NA,NA,150,-2,1419.11,1377.81,41.3000000000002,NA,132.680284141722,291.734156898729,NA,14.2633275783854,59.3986348124855,NA,15.4475165279691,4.08913105670115,2.56418321745537,23.0460179448491,16.6198074093906,513.628956610399,69.7466190568053,9.52478273279558,3.33261564864524,1.03875706289338,1.05080603602516,167.687799893706,1408.39045162433,1355.40199329717,35.7607519392823,15.814837339292,154.544183839672,29.6730825628865,53.0708359403546,69.5421544237252,67.081914134402,-2.44765385106667
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT680$ROW8$RANGE10$PHT69 X 3IIH6,North Platte2,680,Partial Irrigation,Low,Partial,1,8,10,PHT69 X 3IIH6,Hybrid,2022-07-17,2022-07-16,,NA,110,280,NA,2022-10-27 05:00:00,18.427483,12.315959,60.408501,NA,16.9,4,18.4,2.5,19.6,510.2,137.9,yellow,N,35.5,17,NA,67.63,9.87,4.15,1.15,1.22,0.05,NA,NA,169.989328290283,31000,0,0,2022-05-17 05:00:00,62,17.5,61,60,145.157894736842,26.4210526315789,NA,NA,75,-1,1211.51,1185.51,26,NA,114.045078580282,275.283287337039,NA,12.8347838342339,60.0993782271221,NA,16.0482553056254,4.05382303313876,2.57950676480611,19.5449306028524,17.6967554905537,498.182170421239,68.6798205797205,10.150699504315,4.00343578204389,1.14019643012168,1.15085077522845,166.576323577343,1290.44866893569,1250.68194109508,34.6293709290787,16.1941059058194,140.426466296597,27.3489167274359,43.8568968307277,64.4254655302415,62.7185043104645,-1.88432899623621
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT549$ROW5$RANGE2$LH185 X LH145,North Platte2,549,Partial Irrigation,Low,Partial,1,5,2,LH185 X LH145,Hybrid,2022-07-19,2022-07-16,,NA,80,250,NA,2022-10-27 05:00:00,11.51119,12.787749,60.417801,NA,15.8,3.8,17.8,2.5,15.5,400.8,104.3,orange,N,35.2,13,NA,69.55,10.87,4.27,1.35,1.15,0.07,NA,NA,105.616750251427,31500,0,0,2022-05-17 05:00:00,63,17.5,63,60,112.150537634409,29.0322580645161,NA,NA,75,-3,1260.11,1185.51,74.6000000000001,NA,97.2136821459208,259.033859886915,NA,13.3026761340185,60.0067701487055,NA,15.0118538699515,3.83923731877405,2.55535704364946,16.5894155627797,16.8687854327685,423.39190995396,69.4156383880838,10.6995816401255,4.1284872771518,1.15612215767957,1.10391983474191,116.960790552824,1307.02600373458,1224.96348783305,33.3738764398193,14.244541605435,116.321500212083,27.9383625675273,87.7088285597122,65.0592476324363,61.6424604634569,-3.54676224219237
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP2$PLOT558$ROW14$RANGE2$B14A X MO17,North Platte2,558,Partial Irrigation,Low,Partial,2,14,2,B14A X MO17,Hybrid,2022-07-24,2022-07-22,,NA,110,280,NA,2022-10-28 05:00:00,17.433397,12.592615,59.8158,NA,13.4,4.2,11.9,NA,12.6,475.8,108,yellow,N,28.8,17.5,NA,67.17,9.75,4.13,1.28,1.31,0.07,NA,NA,160.31170377517,32000,0,1.5625,2022-05-17 05:00:00,64,17.5,68,66,116.129032258065,23.5483870967742,NA,NA,75,-2,1377.81,1324.76,53.05,NA,117.65801378926,280.089472208384,NA,13.3022928514104,59.4027526031359,NA,13.5904464508145,4.09037785063637,NA,15.1754340305511,13.7559074720441,457.277811220101,67.9414541139959,10.2646101600022,4.08408301636505,1.21935053739286,1.20364639503459,155.81721421534,1378.31755224891,1301.75253744577,29.9240140547708,16.4235252599098,120.175376036283,25.689243888972,78.5151576903271,68.0977140471742,64.9579299459599,-3.19106318516154
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - MEDIUM NITROGEN$REP1$PLOT833$ROW1$RANGE21$PHN46 X PHB47,North Platte2,833,Partial Irrigation,Medium,Partial,1,1,21,PHN46 X PHB47,Hybrid,2022-07-26,2022-07-24,,NA,140,300,NA,2022-10-26 05:00:00,24.513124,13.411957,59.791,NA,16.1,4.2,17.8,2.5,21.7,468.2,154.2,yellow,N,36,14,NA,71.39,8.97,3.19,1.14,0.86,0.04,NA,NA,223.30151437645,31500,0,0,2022-05-17 05:00:00,63,17.5,70,68,160.625,34.2708333333333,NA,NA,150,-2,1419.11,1377.81,41.3000000000002,NA,130.673358106733,288.107162735159,NA,13.2603130796248,59.8834987186104,NA,15.7362167693515,4.20326349186103,2.65360336779635,21.1035611795689,17.4774978045359,478.585660641141,70.7382257104681,9.19941566474195,3.470050529009,1.0586759757626,0.908670133097673,205.615485047957,1392.54886590488,1340.69623472418,34.8060417071082,14.8530809802337,154.963879467099,31.8192522211664,52.4252923182836,68.8562126616498,66.453469792763,-2.39517396865949
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - HIGH NITROGEN$REP2$PLOT990$ROW14$RANGE31$2369 X PHP02,North Platte2,990,Partial Irrigation,High,Partial,2,14,31,2369 X PHP02,Hybrid,2022-07-24,2022-07-26,,NA,130,290,NA,2022-10-28 05:00:00,24.576122,13.706849,58.996502,NA,16.6,4.4,18.5,2.6,21,580.2,164.7,yellow,N,37.5,17,NA,70.33,8.1,3.49,0.63,1.05,0.05,NA,NA,223.112942527745,32500,0,0,2022-05-17 05:00:00,65,17.5,68,70,173.368421052632,31.0526315789474,NA,NA,225,2,1377.81,1419.11,41.3000000000002,NA,128.962867604291,286.955912591417,NA,14.0931512944028,58.9157828522005,NA,16.0722562613472,4.29910400021805,2.6467740875302,21.5137315115507,17.81691998484,533.824475503213,70.3848468309496,8.5787348909252,3.65486576795041,0.697851869609605,0.992628925949041,209.957569033873,1355.22208118228,1408.91425936179,36.0364138249567,16.415113456125,162.323383824035,31.0266091389852,56.1545090084952,67.0854569685496,69.5579911693206,2.57693821363922
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT679$ROW7$RANGE10$PHN46 X W606S,North Platte2,679,Partial Irrigation,Low,Partial,1,7,10,PHN46 X W606S,Hybrid,2022-07-26,2022-07-24,,NA,130,280,NA,2022-10-27 05:00:00,17.308197,13.816999,59.432899,NA,14.1,4.4,16.8,2.8,20.3,539.2,145.5,yellow,N,33.5,16,NA,70.18,9.75,4.56,0.15,0.99,0.05,NA,NA,156.930921322755,31500,0,1.58730158730159,2022-05-17 05:00:00,63,17.5,70,68,153.157894736842,26.6315789473684,NA,NA,75,-2,1419.11,1377.81,41.3000000000002,NA,124.126270834734,274.950160495171,NA,13.3947607064525,59.7565060898167,NA,14.6385683801201,4.25932134252511,2.73300279606358,19.8943009125754,16.888202831842,512.575587133564,69.9661286484417,10.0810401491182,4.20437936516144,0.631709754815538,1.03175889898597,160.575025944965,1394.76679385259,1348.0819506058,33.6238521098904,15.6949284153456,144.491204070061,27.4975264334857,51.053284806575,68.947870520902,66.7714472717698,-2.36579886621637
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - HIGH NITROGEN$REP2$PLOT988$ROW12$RANGE31$LH123HT X 3IIH6,North Platte2,988,Partial Irrigation,High,Partial,2,12,31,LH123HT X 3IIH6,Hybrid,2022-07-25,2022-07-28,,NA,150,310,NA,2022-10-27 05:00:00,19.794369,13.589891,59.649002,NA,15.9,4.2,17.6,2.5,19,462,126.6,yellow,N,33.2,16,NA,71.2,8.96,4.36,0.99,0.96,0.05,NA,NA,179.945627025935,33000,0,0,2022-05-17 05:00:00,66,17.5,69,72,133.263157894737,29.4736842105263,NA,NA,225,3,1400.36,1464.21,63.8499999999999,NA,138.744343426842,296.862532851703,NA,14.0081336462245,59.3359503566003,NA,15.6799880420442,4.18847949960059,2.58898153496404,20.381730866859,17.2859280134608,471.899990213001,70.7956546346739,8.98681837235936,4.07166787843652,0.888668202940999,0.947175508831672,184.528189427363,1368.16887451736,1432.56060625261,33.835582137185,15.8759595763339,141.126045101612,30.0828870119641,67.1030160110479,67.6604192168663,70.6044061737132,3.04631022412763
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - HIGH NITROGEN$REP2$PLOT992$ROW16$RANGE31$PHP02 X W606S,North Platte2,992,Partial Irrigation,High,Partial,2,16,31,PHP02 X W606S,Hybrid,2022-07-20,2022-07-27,,NA,130,270,NA,2022-10-28 05:00:00,22.444651,13.385647,59.416199,NA,16.1,4.4,18.2,3.2,23.1,389.8,123.7,orange,N,34,16,NA,70.46,9.71,4.16,0.97,1,0.05,NA,NA,204.52095147658,33500,0,0,2022-05-17 05:00:00,67,17.5,64,71,130.210526315789,33.3684210526316,NA,NA,225,7,1282.71,1443.31,160.6,NA,129.181289187158,277.048843353168,NA,13.945091851838,59.0401159772898,NA,15.8792559654866,4.30972853992203,2.95456869004001,22.6957329786113,17.77028968534,441.740726944264,70.4730939359626,9.40569912675232,4.00803917699577,0.857677431453193,0.967690591826839,204.657209722306,1306.00026778964,1419.91776976108,34.3531670720081,15.9542676450944,141.887830406129,32.3387522120676,116.131444466652,65.0104929476138,70.0115695205422,5.1076142192295
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP2$PLOT683$ROW11$RANGE10$PHK56 X PHJ89,North Platte2,683,Partial Irrigation,Low,Partial,2,11,10,PHK56 X PHJ89,Hybrid,2022-07-26,2022-07-21,,NA,130,280,NA,2022-10-27 05:00:00,16.189104,14.911775,58.940201,NA,14.1,4,15.1,3,19.9,390.2,115.4,yellow,N,29.8,16.5,NA,69.34,10.86,4.56,0.56,1.03,0.05,NA,NA,144.919677595434,33500,0,0,2022-05-17 05:00:00,67,17.5,70,65,121.473684210526,30.6315789473684,NA,NA,75,-5,1419.11,1301.61,117.5,NA,124.223561182484,276.75566364269,NA,14.3374715235315,59.2638781574464,NA,14.5875416011234,4.037248330387,2.81901508756951,19.5860278373614,16.0346540957468,433.837743474345,69.4976467894539,10.6748005081075,4.22106575958503,0.8685627156548,1.06650018548265,152.964433753635,1392.9120771875,1304.99782731942,31.5284811764531,15.9243963926552,127.553905400076,29.3022972654481,90.9725518076829,68.8680710172807,65.0603615551484,-3.93994979277566
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT674$ROW2$RANGE10$PHW52 X LH185,North Platte2,674,Partial Irrigation,Low,Partial,1,2,10,PHW52 X LH185,Hybrid,2022-07-27,2022-07-22,,NA,100,250,NA,2022-10-26 05:00:00,22.003574,14.470099,59.210598,NA,16.8,4.5,18,2.9,20.1,485.8,166.7,yellow,N,37.2,14,NA,70.68,9.39,3.84,0.93,1.1,0.05,NA,NA,197.991378614975,33000,0,0,2022-05-17 05:00:00,66,17.5,71,66,175.473684210526,35.3684210526316,NA,NA,75,-5,1443.31,1324.76,118.55,NA,112.545730334063,266.43857415553,NA,14.47909494081,59.1553972966459,NA,15.8187697030967,4.33671611926806,2.80047901782491,19.6373035679553,17.3431246200875,478.386859974808,70.2637388188011,9.85282571766943,3.82168879524723,0.976912287467126,1.06277868343829,185.176405924369,1410.11892663523,1327.87326578673,34.9870089178272,14.7101300403844,155.773142638772,32.0920776099589,87.4166427323412,69.5899033129523,66.0390401142922,-3.7731949444896
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP2$PLOT682$ROW10$RANGE10$LH123HT X 3IIH6,North Platte2,682,Partial Irrigation,Low,Partial,2,10,10,LH123HT X 3IIH6,Hybrid,2022-07-27,2022-07-22,,NA,150,310,NA,2022-10-27 05:00:00,15.965096,12.832442,60.085499,NA,16.9,4.1,17.9,3,22.9,550.8,144,yellow,N,35.5,16.5,NA,67.9,9.95,3.24,1.34,1.04,0.05,NA,NA,146.4068834164,32500,0,0,2022-05-17 05:00:00,65,17.5,71,66,151.578947368421,26,NA,NA,75,-5,1443.31,1324.76,118.55,NA,134.147375227636,291.373939789912,NA,13.4006122062321,59.7631924370484,NA,16.0221105992731,4.09278675294578,2.82251302448133,21.1422679957967,17.4428640778425,516.268406850494,68.7902267963471,10.2100804916996,3.55661992176434,1.25110798168537,1.06819399036224,153.994698499,1405.42585025458,1317.81533236387,34.5041766237926,15.934067906344,143.109656409065,27.0414517960407,91.0415644903402,69.3857822415381,65.6129811423761,-3.92140476837937
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - HIGH NITROGEN$REP2$PLOT987$ROW11$RANGE31$LH198 X PHZ51,North Platte2,987,Partial Irrigation,High,Partial,2,11,31,LH198 X PHZ51,Hybrid,2022-07-24,2022-07-26,,NA,140,300,NA,2022-10-27 05:00:00,22.553432,13.710375,59.821102,NA,16.8,4.2,18,2.5,28.2,518.5,166.7,yellow,N,36.5,14,NA,69.17,9.49,3.63,0.8,1.05,0.04,NA,NA,204.741698792912,33500,0,0,2022-05-17 05:00:00,67,17.5,68,70,173.645833333333,34.375,NA,NA,225,2,1377.81,1419.11,41.3000000000002,NA,133.635028468566,291.815608063545,NA,14.0439840758949,59.4702723232188,NA,16.115934075329,4.18316726595433,2.58508625371392,24.9157306519167,17.4592193610488,498.895332051108,69.7682510299596,9.24088398520944,3.69755281326943,0.798771500841088,0.991806015241209,195.255630067508,1357.72975638753,1410.55871170986,35.4695668148572,14.8563827859405,160.744063374997,32.4564206332963,55.6650710649791,67.1978990456567,69.6276104687242,2.53102984555498
NORTH PLATTE$HIPS - PARTIAL IRRIGATION - LOW NITROGEN$REP1$PLOT657$ROW1$RANGE9$LH123HT X 3IIH6,North Platte2,657,Partial Irrigation,Low,Partial,1,1,9,LH123HT X 3IIH6,Hybrid,2022-07-27,2022-07-25,,NA,160,310,NA,2022-10-26 05:00:00,17.107143,13.397033,59.589798,NA,16.4,4.1,17.6,3,20.4,486.2,122,yellow,N,33.8,16.5,NA,69.01,10.71,3.73,1.13,1.02,0.04,NA,NA,155.863828234753,31000,0,0,2022-05-17 05:00:00,62,17.5,71,69,127.083333333333,26.6666666666667,NA,NA,75,-2,1443.31,1400.36,42.9499999999998,NA,144.339257001094,300.261761482581,NA,14.1464358213812,59.202472065218,NA,15.5041141197581,4.11425492908061,2.83418500777911,19.6136824704168,16.9320623342298,469.338193035404,69.390184410383,10.6291989155696,3.77819835871489,1.05129144132407,1.00685143881168,157.286248608759,1411.12686346197,1365.30652831215,33.0145707209701,16.0176191896788,129.265725030045,27.6219893207186,51.880000218582,69.6313780211852,67.5262846367032,-2.37285356149641
