qr	loc	plot	field	nLvl	irrigation	rep	row	range	genotype	population	anthesisDate	silkDate	notes	leafDimHtDate	earHt	flagLeafHt	tasselTipHt	harvestDate	combineYield	combineMoisture	combineTestWt	harvestSeq	earFillLen	earWidth	shelledCobLen	shelledCobWidth	shelledCobWt	kernelsPerEar	kernelMass	kernelColor	kernelStriping	kernelsPerRow	kernelRows	hundredKernelWt	moistureCorrectedStarch	moistureCorrectedProtein	moistureCorrectedOil	moistureCorrectedFiber	moistureCorrectedAsh	pctMoistureNIR	latitude	longitude	yieldPerAc	plantDensity	pctRootLodge	pctStalkLodge	plantDate	totalStandCt	plotLen	daysToAnthesis	daysToSilk	moistureCorrectedKernelMass	moistureCorrectedHundredKernelWt	earLen	earWt	lbsNPerAc	ASI	GDDToAnthesis	GDDToSilk	ASI.GDD	exp
22-C-1581788	Crawfordsville	1581788	A	High	Non-Irrigated	1	14	6	NC346	Inbred	NA	NA		NA	91	160	NA	NA	NA	NA	NA	NA	NA	2.99725	59.377	1.86	9.33333333333333	NA	NA	NA	NA	NA	12	NA	NA	NA	NA	NA	NA	NA	41.201465	-91.486923	NA	41000	NA	NA	2022-05-11	41	7.5	NA	NA	NA	NA	15.09725	36.075	225	NA	NA	NA	NA	LC_2351
22-C-1581789	Crawfordsville	1581789	A	High	Non-Irrigated	1	15	6	YU796_NS	Inbred	NA	NA		NA	65	152	NA	NA	NA	NA	NA	NA	NA	3.88633333333333	10.5062	2.3318	13.26	268.4	65.24	NA	NA	NA	11	24.3070044709389	NA	NA	NA	NA	NA	NA	41.201444	-91.48696	NA	35000	NA	NA	2022-05-11	35	7.5	NA	NA	69.0501615925695	25.7265877766652	10.861	79.4666666666667	225	NA	NA	NA	NA	LC_2351
22-C-1581790	Crawfordsville	1581790	A	High	Non-Irrigated	1	18	3	P39	Inbred	NA	NA	collect;sweetcorn;	NA	61	129	NA	NA	NA	NA	NA	NA	NA	2.71554545454545	NA	NA	NA	152.4	19.858	NA	NA	NA	13.3333333333333	13.0301837270341	NA	NA	NA	NA	NA	NA	41.201548	-91.486995	NA	41000	NA	NA	2022-05-11	41	7.5	NA	NA	21.0177515160215	13.7911755354472	11.386	18.3181818181818	225	NA	NA	NA	NA	LC_2351
22-C-1581791	Crawfordsville	1581791	A	High	Non-Irrigated	1	16	2	IA2132	Inbred	NA	NA	collect;sweetcorn;	NA	54	141	NA	NA	NA	NA	NA	NA	NA	3.66883333333333	10.254	2.3438	6.46	217.8	33.52	NA	NA	NA	17	15.3902662993572	NA	NA	NA	NA	NA	NA	41.201553	-91.486959	NA	26000	NA	NA	2022-05-11	26	7.5	NA	NA	35.4776428047659	16.2890921968622	10.798	48.8166666666667	225	NA	NA	NA	NA	LC_2351
22-C-1581792	Crawfordsville	1581792	A	High	Non-Irrigated	1	11	3	F7	Inbred	NA	NA	collect;smooth cob - ovule issue;	NA	55	124	NA	NA	NA	NA	NA	NA	NA	3.30566666666667	12.2788	2.3854	9.92	80	14.68	NA	NA	NA	8	18.35	NA	NA	NA	NA	NA	NA	41.201526	-91.486886	NA	31000	NA	NA	2022-05-11	31	7.5	NA	NA	15.5373447605598	19.4216809506997	12.4901666666667	28.4166666666667	225	NA	NA	NA	NA	LC_2351
22-C-1581793	Crawfordsville	1581793	A	High	Non-Irrigated	1	18	5	H99	Inbred	NA	NA		NA	43	122	NA	NA	NA	NA	NA	NA	NA	2.7729	9.452	2.016	5.8	240.4	42.766	NA	NA	NA	11.3333333333333	17.7895174708819	NA	NA	NA	NA	NA	NA	41.201493	-91.486995	NA	39000	NA	NA	2022-05-11	39	7.5	NA	NA	45.2636298385626	18.8284649910826	11.2431	35.18	225	NA	NA	NA	NA	LC_2351
22-C-1581794	Crawfordsville	1581794	A	High	Non-Irrigated	1	16	3	A654	Inbred	NA	NA		NA	51	139	NA	NA	NA	NA	NA	NA	NA	3.61916666666667	13.1682	2.64	17.72	189.2	50.7	NA	NA	NA	13	26.7970401691332	NA	NA	NA	NA	NA	NA	41.201526	-91.486959	NA	30000	NA	NA	2022-05-11	30	7.5	NA	NA	53.6609931444401	28.3620471165117	13.4471666666667	70.8666666666667	225	NA	NA	NA	NA	LC_2351
22-C-1581795	Crawfordsville	1581795	A	High	Non-Irrigated	1	14	3	CI66	Inbred	NA	NA	set aside;	NA	45	117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.201548	-91.486923	NA	39000	NA	NA	2022-05-11	39	7.5	NA	NA	NA	NA	NA	NA	225	NA	NA	NA	NA	LC_2351
22-C-1581796	Crawfordsville	1581796	A	High	Non-Irrigated	1	13	4	W153R	Inbred	NA	NA		NA	37	105	NA	NA	NA	NA	NA	NA	NA	3.15754545454545	NA	NA	NA	NA	NA	NA	NA	NA	13	NA	NA	NA	NA	NA	NA	NA	41.20152	-91.486923	NA	28000	NA	NA	2022-05-11	28	7.5	NA	NA	NA	NA	12.3896363636364	48.7636363636364	225	NA	NA	NA	NA	LC_2351
22-C-1581797	Crawfordsville	1581797	A	High	Non-Irrigated	1	20	6	779	Inbred	NA	NA	collect;Severe bend in ear. String used to measure ear length;	NA	65	149	NA	NA	NA	NA	NA	NA	NA	2.74966666666667	11.986	1.8494	8.32	NA	NA	NA	NA	NA	11.3333333333333	NA	NA	NA	NA	NA	NA	NA	41.201444	-91.487032	NA	36000	NA	NA	2022-05-11	36	7.5	NA	NA	NA	NA	12.4343333333333	30.8666666666667	225	NA	NA	NA	NA	LC_2351
22-C-1581798	Crawfordsville	1581798	A	High	Non-Irrigated	1	11	6	S8324	Inbred	NA	NA		NA	42	141	NA	NA	NA	NA	NA	NA	NA	3.8895	10.654	2.164	9.8	246	66.94	NA	NA	NA	14.3333333333333	27.2113821138211	NA	NA	NA	NA	NA	NA	41.201443	-91.486887	NA	42000	NA	NA	2022-05-11	42	7.5	NA	NA	70.8494453863673	28.8005875554338	10.9458333333333	79.8166666666667	225	NA	NA	NA	NA	LC_2351
22-C-1581799	Crawfordsville	1581799	A	High	Non-Irrigated	1	10	3	LH1	Inbred	NA	NA	partly green;	NA	56	136	NA	NA	NA	NA	NA	NA	NA	4.28683333333333	15.4172	2.7192	29.94	355.2	94.06	NA	NA	NA	16.3333333333333	26.4808558558559	NA	NA	NA	NA	NA	NA	41.201548	-91.48685	NA	38000	NA	NA	2022-05-11	38	7.5	NA	NA	99.5533139086003	28.0273969337276	15.3956666666667	127.733333333333	225	NA	NA	NA	NA	LC_2351
22-C-1581800	Crawfordsville	1581800	A	High	Non-Irrigated	1	16	4	B73	Inbred	NA	NA	collect;Check	NA	93	192	NA	NA	NA	NA	NA	NA	NA	4.28483333333333	12.123	2.783	19.18	303	67.88	NA	NA	NA	17.6666666666667	22.4026402640264	NA	NA	NA	NA	NA	NA	41.201499	-91.486959	NA	38000	NA	NA	2022-05-11	38	7.5	NA	NA	71.8443434841143	23.7110044502027	12.3528333333333	95.7666666666667	225	NA	NA	NA	NA	LC_2351
22-C-1595101	Crawfordsville	1595101	A	High	Non-Irrigated	1	10	2	B73	Inbred	NA	NA	collect;Check	NA	87	177	NA	NA	NA	NA	NA	NA	NA	4.1575	12.2724	2.768	19.74	261.6	56.76	NA	NA	NA	18	21.697247706422	NA	NA	NA	NA	NA	NA	41.201576	-91.48685	NA	38000	NA	NA	2022-05-11	38	7.5	NA	NA	60.0749106682134	22.9644153930479	12.3778333333333	83.4833333333333	225	NA	NA	NA	NA	LC_2351
22-C-1595102	Crawfordsville	1595102	A	High	Non-Irrigated	1	16	5	B73	Inbred	NA	NA	collect;Check	NA	105	181	NA	NA	NA	NA	NA	NA	NA	4.0915	11.1446	2.778	15.54	286.6	66.9	NA	NA	NA	17	23.3426378227495	NA	NA	NA	NA	NA	NA	41.201471	-91.486959	NA	39000	NA	NA	2022-05-11	39	7.5	NA	NA	70.8071092971014	24.7058999640968	11.1983333333333	86.9833333333333	225	NA	NA	NA	NA	LC_2351
22-C-1595103	Crawfordsville	1595103	A	High	Non-Irrigated	1	20	5	B73	Inbred	NA	NA	collect;Check	NA	101	186	NA	NA	NA	NA	NA	NA	NA	3.71257142857143	11.33925	2.5325	15.775	NA	NA	NA	NA	NA	16	NA	NA	NA	NA	NA	NA	NA	41.201471	-91.487032	NA	35000	NA	NA	2022-05-11	35	7.5	NA	NA	NA	NA	11.0845714285714	65.3571428571429	225	NA	NA	NA	NA	LC_2351
22-C-1595104	Crawfordsville	1595104	A	High	Non-Irrigated	1	10	6	B73	Inbred	NA	NA	collect;Check	NA	89	183	NA	NA	NA	NA	NA	NA	NA	4.07566666666667	11.7316	2.7184	16.74	264.2	53.86	NA	NA	NA	17.6666666666667	20.3860711582135	NA	NA	NA	NA	NA	NA	41.201466	-91.48685	NA	39000	NA	NA	2022-05-11	39	7.5	NA	NA	57.0055441964407	21.5766632083424	11.813	75.7666666666667	225	NA	NA	NA	NA	LC_2351
22-C-1595105	Crawfordsville	1595105	A	High	Non-Irrigated	1	14	4	UFMU-05595@	Inbred	NA	NA	set aside;AK-29	NA	55	145	NA	NA	NA	NA	NA	NA	NA	3.1645	11.3363333333333	2.23466666666667	13.6666666666667	NA	NA	NA	NA	NA	14.4	NA	NA	NA	NA	NA	NA	NA	41.20152	-91.486923	NA	37000	NA	NA	2022-05-11	37	7.5	NA	NA	NA	NA	12.208	40.2666666666667	225	NA	NA	NA	NA	LC_2351
22-C-1595106	Crawfordsville	1595106	A	High	Non-Irrigated	1	12	2	UFMU-08808@	Inbred	NA	NA	collect;Severe bend in ear. String used to measure ear length;AK-32	NA	59	148	NA	NA	NA	NA	NA	NA	NA	3.47233333333333	10.9956	2.2448	11.5	NA	NA	NA	NA	NA	15	NA	NA	NA	NA	NA	NA	NA	41.201553	-91.486886	NA	37000	NA	NA	2022-05-11	37	7.5	NA	NA	NA	NA	11.8616666666667	54.9333333333333	225	NA	NA	NA	NA	LC_2351
22-C-1595107	Crawfordsville	1595107	A	High	Non-Irrigated	1	12	5	UFMU-10309@	Inbred	NA	NA	collect;AK-33	NA	70	158	NA	NA	NA	NA	NA	NA	NA	3.50166666666667	11.709	2.2292	12.28	NA	NA	NA	NA	NA	15.6666666666667	NA	NA	NA	NA	NA	NA	NA	41.201471	-91.486887	NA	34000	NA	NA	2022-05-11	34	7.5	NA	NA	NA	NA	11.8871666666667	54.25	225	NA	NA	NA	NA	LC_2351
22-C-1595108	Crawfordsville	1595108	A	High	Non-Irrigated	1	14	5	UFMU-02421@	Inbred	NA	NA	AK-50	NA	47	152	NA	NA	NA	NA	NA	NA	NA	3.56316666666667	11.5988	2.2668	12.62	NA	NA	NA	NA	NA	16	NA	NA	NA	NA	NA	NA	NA	41.201493	-91.486923	NA	34000	NA	NA	2022-05-11	34	7.5	NA	NA	NA	NA	11.6976666666667	66.3	225	NA	NA	NA	NA	LC_2351
22-C-1595109	Crawfordsville	1595109	A	High	Non-Irrigated	1	20	3	UFMU-07868@	Inbred	NA	NA	collect;AK-51	NA	75	147	NA	NA	NA	NA	NA	NA	NA	3.20875	11.0863333333333	2.176	12.7666666666667	NA	NA	NA	NA	NA	16	NA	NA	NA	NA	NA	NA	NA	41.201526	-91.487032	NA	34000	NA	NA	2022-05-11	34	7.5	NA	NA	NA	NA	11.41075	53.85	225	NA	NA	NA	NA	LC_2351
22-C-1595110	Crawfordsville	1595110	A	High	Non-Irrigated	1	11	5	UFMU-08594@	Inbred	NA	NA	collect;AK-52	NA	60	154	NA	NA	NA	NA	NA	NA	NA	3.49675	8.013	2.29466666666667	9.26666666666667	NA	NA	NA	NA	NA	15.5	NA	NA	NA	NA	NA	NA	NA	41.201471	-91.486887	NA	33000	NA	NA	2022-05-11	33	7.5	NA	NA	NA	NA	9.49425	44.625	225	NA	NA	NA	NA	LC_2351
22-C-1595111	Crawfordsville	1595111	A	High	Non-Irrigated	1	19	5	UFMU-07581@	Inbred	NA	NA	collect;AK-56	NA	71	161	NA	NA	NA	NA	NA	NA	NA	2.92745454545455	NA	NA	NA	NA	NA	NA	NA	NA	16	NA	NA	NA	NA	NA	NA	NA	41.201471	-91.487032	NA	34000	NA	NA	2022-05-11	34	7.5	NA	NA	NA	NA	11.7060909090909	39.9545454545455	225	NA	NA	NA	NA	LC_2351
22-C-1595112	Crawfordsville	1595112	A	High	Non-Irrigated	1	15	5	UFMU-08805@	Inbred	NA	NA	collect;AK-57	NA	63	175	NA	NA	NA	NA	NA	NA	NA	3.64083333333333	11.4304	2.3646	15.26	NA	NA	NA	NA	NA	16	NA	NA	NA	NA	NA	NA	NA	41.201471	-91.486959	NA	31000	NA	NA	2022-05-11	31	7.5	NA	NA	NA	NA	11.587	66.55	225	NA	NA	NA	NA	LC_2351
22-C-1595113	Crawfordsville	1595113	A	High	Non-Irrigated	1	12	4	UFMU-11445@	Inbred	NA	NA	collect;AK-58	NA	44	130	NA	NA	NA	NA	NA	NA	NA	3.61483333333333	11.3138	2.4316	13.94	NA	NA	NA	NA	NA	17	NA	NA	NA	NA	NA	NA	NA	41.201498	-91.486886	NA	30000	NA	NA	2022-05-11	30	7.5	NA	NA	NA	NA	11.6108333333333	59.5833333333333	225	NA	NA	NA	NA	LC_2351
22-C-1595114	Crawfordsville	1595114	A	High	Non-Irrigated	1	12	6	UFMU-10402@	Inbred	NA	NA	collect;AK-61	NA	58	152	NA	NA	NA	NA	NA	NA	NA	3.23133333333333	8.7946	2.1374	8.66	106.6	21.536	NA	NA	NA	16.6666666666667	20.202626641651	NA	NA	NA	NA	NA	NA	41.201443	-91.486887	NA	33000	NA	NA	2022-05-11	33	7.5	NA	NA	22.7937504607231	21.3825051226296	9.6995	36.3	225	NA	NA	NA	NA	LC_2351
22-C-1595115	Crawfordsville	1595115	A	High	Non-Irrigated	1	18	4	W22 R1-R@	Inbred	NA	NA	AK-63	NA	70	167	NA	NA	NA	NA	NA	NA	NA	3.1165	9.377	2.486	11.2	280.4	53.016	NA	NA	NA	16.3333333333333	18.90727532097	NA	NA	NA	NA	NA	NA	41.201521	-91.486995	NA	39000	NA	NA	2022-05-11	39	7.5	NA	NA	56.1122527129317	20.0115023940555	10.5058	44.1	225	NA	NA	NA	NA	LC_2351
22-C-1595116	Crawfordsville	1595116	A	High	Non-Irrigated	1	2	15	K55	Inbred	NA	NA	collect;Severe bend in ear. String used to measure ear length;	NA	56	155	NA	NA	NA	NA	NA	NA	NA	4.41966666666667	12.6588	2.9312	25.92	220.8	64.22	NA	NA	NA	15	29.0851449275362	NA	NA	NA	NA	NA	NA	41.201217	-91.486707	NA	41000	NA	NA	2022-05-11	41	7.5	NA	NA	67.9705913162908	30.7837822990447	13.6731666666667	95.4166666666667	225	NA	NA	NA	NA	LC_2351
22-C-1595117	Crawfordsville	1595117	A	High	Non-Irrigated	1	13	14	VA99	Inbred	NA	NA		NA	70	173	NA	NA	NA	NA	NA	NA	NA	4.24116666666667	16.3484	2.5074	21.92	333.8	103.9	NA	NA	NA	18.3333333333333	31.1264230077891	NA	NA	NA	NA	NA	NA	41.201246	-91.486925	NA	38000	NA	NA	2022-05-11	38	7.5	NA	NA	109.967991867995	32.9442755745939	16.6253333333333	134.166666666667	225	NA	NA	NA	NA	LC_2351
22-C-1595118	Crawfordsville	1595118	A	High	Non-Irrigated	1	15	12	AQA3	Inbred	NA	NA		NA	80	160	NA	NA	NA	NA	NA	NA	NA	4.1685	10.409	2.5656	15.24	241.2	68.32	NA	NA	NA	14	28.3250414593698	NA	NA	NA	NA	NA	NA	41.201279	-91.486961	NA	37000	NA	NA	2022-05-11	37	7.5	NA	NA	72.3100404660384	29.9792870920557	11.152	87.4333333333333	225	NA	NA	NA	NA	LC_2351
22-C-1595119	Crawfordsville	1595119	A	High	Non-Irrigated	1	10	11	3IIH6	Inbred	NA	NA	collect;	NA	59	164	NA	NA	NA	NA	NA	NA	NA	3.99183333333333	15.6356	2.458	16.44	431.8	102.92	NA	NA	NA	15.6666666666667	23.8351088466883	NA	NA	NA	NA	NA	NA	41.201328	-91.486851	NA	37000	NA	NA	2022-05-11	37	7.5	NA	NA	108.930757680982	25.2271323948545	15.6465	122.633333333333	225	NA	NA	NA	NA	LC_2351
22-C-1595120	Crawfordsville	1595120	A	High	Non-Irrigated	1	18	14	PHV63	Inbred	NA	NA	collect;	NA	71	167	NA	NA	NA	NA	NA	NA	NA	3.6445	16.6918	2.6248	21.78	399	82.986	NA	NA	NA	15	20.7984962406015	NA	NA	NA	NA	NA	NA	41.201247	-91.486997	NA	44000	NA	NA	2022-05-11	44	7.5	NA	NA	87.8325675953551	22.0131748359286	15.76725	84.375	225	NA	NA	NA	NA	LC_2351
22-C-1595121	Crawfordsville	1595121	A	High	Non-Irrigated	1	12	14	11430	Inbred	NA	NA	collect;Seed missing on both sides at widest point of ear;	NA	67	162	NA	NA	NA	NA	NA	NA	NA	3.47533333333333	NA	NA	NA	30	8.72	NA	NA	NA	17	29.0666666666667	NA	NA	NA	NA	NA	NA	41.201224	-91.486889	NA	34000	NA	NA	2022-05-11	34	7.5	NA	NA	9.22926745995104	30.7642248665035	13.0263333333333	52.7	225	NA	NA	NA	NA	LC_2351
22-C-1595122	Crawfordsville	1595122	A	High	Non-Irrigated	1	15	15	NC236	Inbred	NA	NA		NA	123	216	NA	NA	NA	NA	NA	NA	NA	4.3115	16.8776666666667	2.56566666666667	23.6	405.333333333333	131	NA	NA	NA	13.5	32.3190789473684	NA	NA	NA	NA	NA	NA	41.201197	-91.486961	NA	45000	NA	NA	2022-05-11	45	7.5	NA	NA	138.650692345595	34.2065852826303	17.23475	169.8	225	NA	NA	NA	NA	LC_2351
22-C-1595123	Crawfordsville	1595123	A	High	Non-Irrigated	1	13	13	A634	Inbred	NA	NA	collect;	NA	78	163	NA	NA	NA	NA	NA	NA	NA	4.10766666666667	13.2098	2.5674	19.06	220.6	73.44	NA	NA	NA	14.6666666666667	33.2910244786945	NA	NA	NA	NA	NA	NA	41.201273	-91.486924	NA	38000	NA	NA	2022-05-11	38	7.5	NA	NA	77.7290598920647	35.2352946020239	13.2406666666667	97.3166666666667	225	NA	NA	NA	NA	LC_2351
22-C-1595124	Crawfordsville	1595124	A	High	Non-Irrigated	1	19	9	A635	Inbred	NA	NA	collect;	NA	46	150	NA	NA	NA	NA	NA	NA	NA	3.4765	11.827	1.91	8.84	235.8	41.26	NA	NA	NA	14.3333333333333	17.4978795589483	NA	NA	NA	NA	NA	NA	41.201362	-91.487033	NA	39000	NA	NA	2022-05-11	39	7.5	NA	NA	43.6696760777041	18.5197947742596	12.0008333333333	53.05	225	NA	NA	NA	NA	LC_2351
22-C-1595125	Crawfordsville	1595125	A	High	Non-Irrigated	1	18	7	CM174	Inbred	NA	NA	collect;	NA	62	156	NA	NA	NA	NA	NA	NA	NA	3.15881818181818	NA	NA	NA	224.2	44.394	NA	NA	NA	13.3333333333333	19.8010704727922	NA	NA	NA	NA	NA	NA	41.201438	-91.486996	NA	42000	NA	NA	2022-05-11	42	7.5	NA	NA	46.9867086716819	20.9574971773782	11.2492727272727	37.9272727272727	225	NA	NA	NA	NA	LC_2351
22-C-1595126	Crawfordsville	1595126	A	High	Non-Irrigated	1	10	7	H95	Inbred	NA	NA	set aside;	NA	61	154	NA	NA	NA	NA	NA	NA	NA	3.48825	12.6793333333333	2.52933333333333	13.9333333333333	206.666666666667	37.4666666666667	NA	NA	NA	16	18.1290322580645	NA	NA	NA	NA	NA	NA	41.201439	-91.486851	NA	36000	NA	NA	2022-05-11	36	7.5	NA	NA	39.6548036123279	19.1878081995135	12.526	54.4	225	NA	NA	NA	NA	LC_2351
22-C-1595127	Crawfordsville	1595127	A	High	Non-Irrigated	1	16	11	A239	Inbred	NA	NA		NA	85	186	NA	NA	NA	NA	NA	NA	NA	3.677	13.4668	2.4782	13.92	219.8	55.88	NA	NA	NA	13.3333333333333	25.4231119199272	NA	NA	NA	NA	NA	NA	41.201306	-91.486961	NA	35000	NA	NA	2022-05-11	35	7.5	NA	NA	59.1435167043651	26.9078783914309	13.5393333333333	75.6833333333333	225	NA	NA	NA	NA	LC_2351
22-C-1595128	Crawfordsville	1595128	A	High	Non-Irrigated	1	17	9	IDS91	Inbred	NA	NA	Cob broke in pieces during shelling;	NA	101	161	NA	NA	NA	NA	NA	NA	NA	2.50442857142857	13.5078333333333	2.19166666666667	9	145.6	24.22	NA	NA	NA	12.3333333333333	16.6346153846154	NA	NA	NA	NA	NA	NA	41.201383	-91.486996	NA	38000	NA	NA	2022-05-11	38	7.5	NA	NA	25.6345020504603	17.6061140456458	12.941	30.4142857142857	225	NA	NA	NA	NA	LC_2351
22-C-1595129	Crawfordsville	1595129	A	High	Non-Irrigated	1	20	12	CO255	Inbred	NA	NA	collect;	NA	43	141	NA	NA	NA	NA	NA	NA	NA	3.69133333333333	14.3108	2.561	12.24	97.2	21.5	NA	NA	NA	13.5	22.119341563786	NA	NA	NA	NA	NA	NA	41.20128	-91.487033	NA	29000	NA	NA	2022-05-11	29	7.5	NA	NA	22.7556479803839	23.411160473646	14.3213333333333	36.9833333333333	225	NA	NA	NA	NA	LC_2351
22-C-1595130	Crawfordsville	1595130	A	High	Non-Irrigated	1	8	15	N6	Inbred	NA	NA	collect;	NA	85	173	NA	NA	NA	NA	NA	NA	NA	3.52736363636364	NA	NA	NA	NA	NA	NA	NA	NA	15.3333333333333	NA	NA	NA	NA	NA	NA	NA	41.201196	-91.486816	NA	39000	NA	NA	2022-05-11	39	7.5	NA	NA	NA	NA	15.1072727272727	71.5	225	NA	NA	NA	NA	LC_2351
22-C-1595131	Crawfordsville	1595131	A	High	Non-Irrigated	1	20	14	N28HT	Inbred	NA	NA	Severe bend in ear. String used to measure ear length;	NA	90	171	NA	NA	NA	NA	NA	NA	NA	3.93416666666667	10.9126	2.5566	15.3	303.6	67.1	NA	NA	NA	17	22.1014492753623	NA	NA	NA	NA	NA	NA	41.201225	-91.487034	NA	37000	NA	NA	2022-05-11	37	7.5	NA	NA	71.0187897434306	23.3922232356491	11.873	86.5333333333333	225	NA	NA	NA	NA	LC_2351
22-C-1595132	Crawfordsville	1595132	A	High	Non-Irrigated	1	17	13	PA762	Inbred	NA	NA	collect;	NA	63	139	NA	NA	NA	NA	NA	NA	NA	3.448	NA	NA	NA	245.6	65.28	NA	NA	NA	14.1666666666667	26.5798045602606	NA	NA	NA	NA	NA	NA	41.201274	-91.486997	NA	32000	NA	NA	2022-05-11	32	7.5	NA	NA	69.0924976818353	28.132124463288	12.3781818181818	55.8727272727273	225	NA	NA	NA	NA	LC_2351
22-C-1595133	Crawfordsville	1595133	A	High	Non-Irrigated	1	13	7	792	Inbred	NA	NA		NA	88	178	NA	NA	NA	NA	NA	NA	NA	3.41045454545455	NA	NA	NA	319.6	91.86	NA	NA	NA	16.3333333333333	28.7421777221527	NA	NA	NA	NA	NA	NA	41.201438	-91.486923	NA	38000	NA	NA	2022-05-11	38	7.5	NA	NA	97.2248289989796	30.4207850434855	13.4453636363636	68.4181818181818	225	NA	NA	NA	NA	LC_2351
22-C-1595134	Crawfordsville	1595134	A	High	Non-Irrigated	1	6	15	NC264	Inbred	NA	NA	not uniform;collect;	NA	77	178	NA	NA	NA	NA	NA	NA	NA	3.23954545454545	NA	NA	NA	NA	NA	NA	NA	NA	13.3333333333333	NA	NA	NA	NA	NA	NA	NA	41.201217	-91.486779	NA	38000	NA	NA	2022-05-11	38	7.5	NA	NA	NA	NA	11.8013636363636	47.5363636363636	225	NA	NA	NA	NA	LC_2351
22-C-1595135	Crawfordsville	1595135	A	High	Non-Irrigated	1	15	9	B64	Inbred	NA	NA	collect;Severe bend in ear. String used to measure ear length;	NA	113	170	NA	NA	NA	NA	NA	NA	NA	3.594	14.01975	2.30375	17.925	184.75	50.875	NA	NA	NA	14	27.5372124492557	NA	NA	NA	NA	NA	NA	41.201361	-91.48696	NA	37000	NA	NA	2022-05-11	37	7.5	NA	NA	53.8462135349781	29.1454471095957	14.8662	76.6	225	NA	NA	NA	NA	LC_2351
22-C-1595136	Crawfordsville	1595136	A	High	Non-Irrigated	1	20	13	N192	Inbred	NA	NA	Severe bend in ear. String used to measure ear length;	NA	63	156	NA	NA	NA	NA	NA	NA	NA	3.9585	12.1256	2.4766	13.16	238.4	63.54	NA	NA	NA	16	26.6526845637584	NA	NA	NA	NA	NA	NA	41.201252	-91.487034	NA	38000	NA	NA	2022-05-11	38	7.5	NA	NA	67.2508777987717	28.2092608216324	13.293	82.2833333333333	225	NA	NA	NA	NA	LC_2351
22-C-1595137	Crawfordsville	1595137	A	High	Non-Irrigated	1	20	10	ZS365	Inbred	NA	NA	partly green;Severe bend in ear. String used to measure ear length;	NA	70	168	NA	NA	NA	NA	NA	NA	NA	4.192	12.3704	2.6716	19.12	283.6	73.02	NA	NA	NA	15	25.7475317348378	NA	NA	NA	NA	NA	NA	41.201335	-91.487033	NA	34000	NA	NA	2022-05-11	34	7.5	NA	NA	77.2845309547735	27.2512450475224	13.21	98.8833333333333	225	NA	NA	NA	NA	LC_2351
22-C-1595138	Crawfordsville	1595138	A	High	Non-Irrigated	1	16	9	ML606	Inbred	NA	NA		NA	55	154	NA	NA	NA	NA	NA	NA	NA	4.02366666666667	11.5268	2.5366	13.3	328	76.5	NA	NA	NA	13	23.3231707317073	NA	NA	NA	NA	NA	NA	41.201361	-91.48696	NA	37000	NA	NA	2022-05-11	37	7.5	NA	NA	80.9677707209007	24.6852959514941	12.3198333333333	96.9333333333333	225	NA	NA	NA	NA	LC_2351
22-C-1595139	Crawfordsville	1595139	A	High	Non-Irrigated	1	18	12	CM105	Inbred	NA	NA		NA	79	160	NA	NA	NA	NA	NA	NA	NA	3.18109090909091	NA	NA	NA	231.8	43.422	NA	NA	NA	12.6666666666667	18.732528041415	NA	NA	NA	NA	NA	NA	41.201301	-91.486997	NA	41000	NA	NA	2022-05-11	41	7.5	NA	NA	45.9579417025222	19.8265494834004	12.3086363636364	40.5090909090909	225	NA	NA	NA	NA	LC_2351
22-C-1595140	Crawfordsville	1595140	A	High	Non-Irrigated	1	16	13	H105W	Inbred	NA	NA	collect;	NA	105	187	NA	NA	NA	NA	NA	NA	NA	4.17266666666667	12.0612	2.8994	17.98	279.4	60.98	NA	NA	NA	18.3333333333333	21.8253400143164	NA	NA	NA	NA	NA	NA	41.201252	-91.486961	NA	34000	NA	NA	2022-05-11	34	7.5	NA	NA	64.5413680857585	23.09998857758	12.2106666666667	83.15	225	NA	NA	NA	NA	LC_2351
22-C-1595141	Crawfordsville	1595141	A	High	Non-Irrigated	1	15	14	MDF-13D	Inbred	NA	NA	collect;	NA	87	166	NA	NA	NA	NA	NA	NA	NA	3.588	13.2045	2.37825	13.825	226	53.6	NA	NA	NA	13.2	23.716814159292	NA	NA	NA	NA	NA	NA	41.201224	-91.486961	NA	28000	NA	NA	2022-05-11	28	7.5	NA	NA	56.7303596162128	25.1019290337225	13.4504	78.52	225	NA	NA	NA	NA	LC_2351
22-C-1595142	Crawfordsville	1595142	A	High	Non-Irrigated	1	15	11	LH145	Inbred	NA	NA	collect;	NA	70	155	NA	NA	NA	NA	NA	NA	NA	3.57233333333333	15.116	2.2592	12.54	318.75	71.65	NA	NA	NA	13.6666666666667	22.478431372549	NA	NA	NA	NA	NA	NA	41.201306	-91.486961	NA	36000	NA	NA	2022-05-11	36	7.5	NA	NA	75.8345198974188	23.791221928602	15.4313333333333	87.0666666666667	225	NA	NA	NA	NA	LC_2351
