qrCode,location,sublocation,irrigationProvided,N,poundsOfNitrogenPerAcre,experiment,plotLength,totalStandCount,block,column,range,plot,genotype,plantingDate,anthesisDate,silkDate,daysToAnthesis,daysToSilk,anthesisSilkingInterval,GDDToAnthesis,GDDToSilk,anthesisSilkingIntervalGDD,earHeight,plantH,plantDensity,earLength,earFillLength,earWidth,shelledCobWidth,kernelsPerRow,kernelRowNumber,kernelsPerEar,hundredKernelMass,kernelMassPerEar,shelledCobMass,kernelColor,notes,rep
22-C-1596550,Crawfordsville,Crawfordsville A,NA,Low,75,LC_2352,7.5,37,2,26,44,1596550,PHR36,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,97,191,8162,9.625,NA,3.229,2.12,NA,13.2,116,21.011,24.4,2.12,NA,;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x -set asside;NA;NA,2
22-C-1596551,Crawfordsville,Crawfordsville A,NA,Low,75,LC_2352,7.5,37,2,36,45,1596551,B73,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,100,184,8162,11.297,NA,4.214,2.539,NA,18,290,21.302,61.9,2.539,NA,Check;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;NA;NA,2
22-C-1596552,Crawfordsville,Crawfordsville A,NA,Low,75,LC_2352,7.5,41,2,31,44,1596552,B73,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,97,196,9044,11.404,NA,4.152,2.584,NA,16.7,323,20.341,65.7,2.584,NA,Check;;;;;;;;;;;;x - collect data; but analyze team may need to assess photos;NA;NA,2
22-C-1596553,Crawfordsville,Crawfordsville A,NA,Low,75,LC_2352,7.5,41,2,33,45,1596553,B73,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,95,189,9044,12.09,NA,4.258,2.498,NA,18,300,20.917,62.7,2.498,NA,Check;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;;NA;NA,2
22-C-1596554,Crawfordsville,Crawfordsville A,NA,Low,75,LC_2352,7.5,37,2,24,45,1596554,MO17,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,108,197,8162,12.491,NA,4.209,2.693,NA,18,368,21.179,77.9,2.693,NA,was intended to be AK-29 but had to replace with filler due to seed amounts;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,2
22-C-1596555,Crawfordsville,Crawfordsville A,NA,Low,75,LC_2352,7.5,39,2,24,46,1596555,MO17,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,95,176,8603,11.73,NA,4.085,2.648,NA,17,278,22.432,62.4,2.648,NA,was intended to be AK-32 but had to replace with filler due to seed amounts;;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;NA;NA,2
22-C-1596556,Crawfordsville,Crawfordsville A,NA,Low,75,LC_2352,7.5,31,2,29,45,1596556,MO17,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,107,177,6838,11.849,NA,4.356,2.75,NA,17,278,23.437,65.1,2.75,NA,was intended to be AK-33 but had to replace with filler due to seed amounts;;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;NA;NA,2
22-C-1596557,Crawfordsville,Crawfordsville A,NA,Low,75,LC_2352,7.5,36,2,25,45,1596557,MO17,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,90,180,7941,10.755,NA,4.008,2.576,NA,16.4,224,20.758,46.6,2.576,NA,was intended to be AK-50 but had to replace with filler due to seed amounts;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x -set asside;NA;NA,2
22-C-1596558,Crawfordsville,Crawfordsville A,NA,Low,75,LC_2352,7.5,34,2,23,45,1596558,MO17,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,99,187,7500,12.713,NA,4.265,2.66,NA,17.3,373,21.892,81.7,2.66,NA,was intended to be AK-51 but had to replace with filler due to seed amounts;;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;NA;NA,2
22-C-1596559,Crawfordsville,Crawfordsville A,NA,Low,75,LC_2352,7.5,30,2,26,46,1596559,MO17,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,98,170,6618,12.464,NA,4.25,2.636,NA,17,267,20.806,55.5,2.636,NA,was intended to be AK-52 but had to replace with filler due to seed amounts;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x -set asside;NA;NA,2
22-C-1596560,Crawfordsville,Crawfordsville A,NA,Low,75,LC_2352,7.5,32,2,28,45,1596560,MO17,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,93,176,7059,12.998,NA,4.301,2.719,NA,17.3,365,18.699,68.2,2.719,NA,was intended to be AK-56 but had to replace with filler due to seed amounts;;;;x - collect data; but analyze team may need to assess photos;;;NA;NA,2
22-C-1596561,Crawfordsville,Crawfordsville A,NA,Low,75,LC_2352,7.5,33,2,25,46,1596561,MO17,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,91,168,7279,10.962,NA,4.149,2.626,NA,17.4,287,20.434,58.7,2.626,NA,was intended to be AK-57 but had to replace with filler due to seed amounts;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x -set asside;NA;NA,2
22-C-1581761,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,24,3,20,2,1581761,29MIBZ2,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,67,149,5294,13.857,NA,3.814,2.297,NA,13.3,306,21.36,65.3,2.297,NA,;;;;;;;;;;;;;NA;NA,1
22-C-1581762,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,38,3,19,2,1581762,F42,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,64,159,8382,11.912,NA,4.378,2.589,NA,16.7,376,22.529,84.8,2.589,NA,;;;;;;;;;;;;;NA;NA,1
22-C-1581763,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,33,3,10,5,1581763,LH54,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,56,129,7279,16.831,NA,3.78,2.217,NA,10.3,267,34.39,92,2.217,NA,;;;;;;;;;;;;;NA;NA,1
22-C-1581764,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,38,3,11,4,1581764,NC230,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,73,135,8382,9.294,NA,4.04,2.695,NA,13.7,132,28.897,38.3,2.695,NA,;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;x - collect data; but analyze team may need to assess photos;partly green;NA,1
22-C-1581765,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,32,3,19,4,1581765,A188,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,57,146,7059,10.889,NA,3.608,2.068,NA,12.7,233,23.036,53.7,2.068,NA,;;;;;;;;;;;;;NA;NA,1
22-C-1581766,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,35,3,19,6,1581766,CI187-2,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,68,128,7721,12.575,NA,3.505,2.214,NA,13.8,212,19.887,42.2,2.214,NA,;;;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,1
22-C-1581767,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,39,3,17,2,1581767,NC290A,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,77,133,8603,10.745,NA,4.037,2.727,NA,16,226,24.84,56.2,2.727,NA,;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;;x -set asside;NA;NA,1
22-C-1581768,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,33,3,19,3,1581768,NC364,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,65,167,7279,9.592,NA,3.773,2.242,NA,16.3,266,15.833,42.2,2.242,NA,;;;;;;;;;;;;;NA;NA,1
22-C-1581769,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,34,3,13,3,1581769,W22,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,46,128,7500,12.548,NA,3.405,2.28,NA,15.3,205,20.877,42.8,2.28,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,1
22-C-1581770,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,34,3,17,3,1581770,NC262,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,46,133,7500,10.398,NA,4.21,2.723,NA,16.7,261,26.899,70.3,2.723,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,1
22-C-1581771,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,39,3,17,6,1581771,RS 710,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,50,120,8603,12.343,NA,3.8,2.652,NA,14.3,233,20.506,47.9,2.652,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-C-1581772,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,38,3,14,2,1581772,MO47,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,56,147,8382,12.056,NA,3.533,2.327,NA,14.3,NA,NA,NA,2.327,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,1
22-C-1581773,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,39,3,17,4,1581773,78010,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,69,158,8603,12.913,NA,4.265,2.697,NA,15.7,202,31.126,63,2.697,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-C-1581774,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,35,3,13,2,1581774,LH57,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,36,135,7721,11.221,NA,3.267,1.688,NA,10.3,182,25.352,46,1.688,NA,;;;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,1
22-C-1581775,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,40,3,17,5,1581775,PHG47,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,50,136,8824,11.729,NA,3.684,2.201,NA,16.3,281,21.29,59.7,2.201,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,1
22-C-1581776,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,35,3,16,6,1581776,778,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,76,164,7721,12.389,NA,4.099,2.446,NA,15.3,244,31.346,76.4,2.446,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,1
22-C-1581777,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,34,3,11,2,1581777,WIL500,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,67,137,7500,14.181,NA,3.887,2.816,NA,16,92,25.272,23.2,2.816,NA,;;;;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;Smooth cob/ovule issue;x - collect data; but analyze team may need to assess photos;Smooth cob/ovule issue;NA;NA,1
22-C-1581778,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,33,3,13,6,1581778,L127,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,54,151,7279,14.832,NA,4.18,2.764,NA,14,313,25.054,78.3,2.764,NA,;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;NA;NA,1
22-C-1581779,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,33,3,12,3,1581779,NC360,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,76,106,7279,11.685,NA,3.532,2.39,NA,14,78,29.021,22.7,2.39,NA,;;;;;x -set asside;x -set asside;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;partly green;NA,1
22-C-1581780,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,32,3,15,2,1581780,W117HT,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,44,100,7059,9.59,NA,3.602,2.211,NA,13,110,24.801,27.4,2.211,NA,;;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,1
22-C-1581781,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,42,3,13,5,1581781,MT42,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,51,146,9265,9.566,NA,3.316,2.413,NA,13,193,18.041,34.8,2.413,NA,;;;;;;;;;;;;;NA;NA,1
22-C-1581782,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,38,3,15,3,1581782,CM37,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,35,115,8382,9.552,NA,3.056,2.09,NA,11.6,46,25.484,11.8,2.09,NA,;;Cob broke in pieces;Cob broke in pieces;;;;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-C-1581783,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,34,3,20,4,1581783,IDS69,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,58,108,7500,12.205,NA,2.528,1.895,NA,12.7,106,21.872,23.3,1.895,NA,;;;;;;;;;;;;;NA;NA,1
22-C-1581784,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,42,3,10,4,1581784,CML220,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,60,122,9265,10.848,NA,3.65,2.749,NA,14.5,84,29.841,25,2.749,NA,;;;;;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;partly green;NA,1
22-C-1581785,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,36,3,15,4,1581785,EP1,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,52,136,7941,10.503,NA,3.24,2.346,NA,12,123,19.659,24.2,2.346,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,1
22-C-1581786,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,42,3,18,6,1581786,I29,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,51,126,9265,8.388,NA,2.878,2.134,NA,16.3,119,15.536,18.6,2.134,NA,;;;;;Cob broke in pieces;Cob broke in pieces;;;;;;;;NA;NA,1
22-C-1581787,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,34,3,18,2,1581787,NC302,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,65,124,7500,11.137,NA,3.551,2.323,NA,10.5,116,31.169,36.2,2.323,NA,;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,1
22-C-1581788,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,41,3,14,6,1581788,NC346,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,91,160,9044,NA,NA,2.997,1.86,NA,12,NA,NA,NA,1.86,NA,;;Cob broke in pieces;Cob broke in pieces;;;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-C-1581789,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,35,3,15,6,1581789,YU796_NS,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,65,152,7721,10.506,NA,3.886,2.332,NA,11,268,24.307,65.2,2.332,NA,;;;;;;;;;;;;;NA;NA,1
22-C-1581790,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,41,3,18,3,1581790,P39,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,61,129,9044,11.292,NA,3.247,2.078,NA,13.3,152,13.03,19.9,2.078,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;Sweetcorn;NA;NA,1
22-C-1581791,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,26,3,16,2,1581791,IA2132,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,54,141,5735,10.254,NA,3.669,2.344,NA,17,218,15.39,33.5,2.344,NA,;;;;;;;Sweetcorn;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;x - collect data; but analyze team may need to assess photos;Sweetcorn;Sweetcorn;Sweetcorn;NA;NA,1
22-C-1581792,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,31,3,11,3,1581792,F7,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,55,124,6838,12.279,NA,3.306,2.385,NA,8,80,18.35,14.7,2.385,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;Smooth cob/ovule issue;x - collect data; but analyze team may need to assess photos;Smooth cob/ovule issue;x - collect data; but analyze team may need to assess photos;Smooth cob/ovule issue;x - collect data; but analyze team may need to assess photos;Smooth cob/ovule issue;x - collect data; but analyze team may need to assess photos;Smooth cob/ovule issue;x - collect data; but analyze team may need to assess photos;Smooth cob/ovule issue;NA;NA,1
22-C-1581793,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,39,3,18,5,1581793,H99,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,43,122,8603,10.9,NA,3.21,2.097,NA,11.3,240,17.79,42.8,2.097,NA,;;;;;;;;;;;;;NA;NA,1
22-C-1581794,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,30,3,16,3,1581794,A654,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,51,139,6618,13.168,NA,3.619,2.64,NA,13,189,26.797,50.7,2.64,NA,;;;;;Cob broke in pieces;Cob broke in pieces;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-C-1581795,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,39,3,14,3,1581795,CI66,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,45,117,8603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,;x -set asside;NA;NA,1
22-C-1581796,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,28,3,13,4,1581796,W153R,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,37,105,6176,12.189,NA,3.796,2.392,NA,13,269,24.521,66.1,2.392,NA,;;;;;;;;;;;;;NA;NA,1
22-C-1581797,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,36,3,20,6,1581797,779,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,65,149,7941,11.986,NA,2.75,1.849,NA,11.3,107,18.983,20.4,1.849,NA,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-C-1581798,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,42,3,11,6,1581798,S8324,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,42,141,9265,10.654,NA,3.89,2.164,NA,14.3,246,27.211,66.9,2.164,NA,;;;;;;;;;;;;;NA;NA,1
22-C-1581799,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,38,3,10,3,1581799,LH1,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,56,136,8382,15.417,NA,4.287,2.719,NA,16.3,355,26.481,94.1,2.719,NA,;;;;;;;;;;;;;partly green;NA,1
22-C-1581800,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,38,3,16,4,1581800,B73,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,93,192,8382,12.123,NA,4.285,2.783,NA,17.7,303,22.403,67.9,2.783,NA,Check;;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;;;NA;NA,1
22-C-1595101,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,38,3,10,2,1595101,B73,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,87,177,8382,12.272,NA,4.158,2.768,NA,18,262,21.697,56.8,2.768,NA,Check;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,1
22-C-1595102,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,39,3,16,5,1595102,B73,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,105,181,8603,11.145,NA,4.092,2.778,NA,17,287,23.343,66.9,2.778,NA,Check;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,1
22-C-1595103,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,35,3,20,5,1595103,B73,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,101,186,7721,11.228,NA,3.928,2.51,NA,16,255,19.642,50.1,2.51,NA,Check;;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;NA;NA,1
22-C-1595104,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,39,3,10,6,1595104,B73,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,89,183,8603,11.732,NA,4.076,2.718,NA,17.7,264,20.386,53.9,2.718,NA,Check;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,1
22-C-1595105,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,37,3,14,4,1595105,UFMU-05595@,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,55,145,8162,11.597,NA,3.345,2.241,NA,14.4,NA,NA,NA,2.241,NA,AK-29;;;;;;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-C-1595106,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,37,3,12,2,1595106,UFMU-08808@,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,59,148,8162,10.996,NA,3.472,2.245,NA,15,151,21.825,33,2.245,NA,AK-32;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,1
22-C-1595107,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,34,3,12,5,1595107,UFMU-10309@,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,70,158,7500,11.709,NA,3.502,2.229,NA,15.7,192,19.698,37.8,2.229,NA,AK-33;;;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,1
22-C-1595108,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,34,3,14,5,1595108,UFMU-02421@,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,47,152,7500,11.599,NA,3.563,2.267,NA,16,NA,NA,NA,2.267,NA,AK-50;;;;;;;;;;;;;NA;NA,1
22-C-1595109,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,34,3,20,3,1595109,UFMU-07868@,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,75,147,7500,11.415,NA,3.518,2.218,NA,16,252,19.548,49.3,2.218,NA,AK-51;;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;NA;NA,1
22-C-1595110,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,33,3,11,5,1595110,UFMU-08594@,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,60,154,7279,8.013,NA,3.497,2.295,NA,15.5,120,21.031,25.2,2.295,NA,AK-52;;;;;x - collect data; but analyze team may need to assess photos;;;;NA;NA,1
22-C-1595111,Crawfordsville,Crawfordsville A,NA,High,225,LC_2351,7.5,34,3,19,5,1595111,UFMU-07581@,5/11/22,NA,NA,NA,NA,NA,NA,NA,NA,71,161,7500,11.67,NA,3.519,2.218,NA,16,241,18.861,45.4,2.218,NA,AK-56;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,1
