"qrCode","year","location","sublocation","irrigationProvided","plotLength","totalStandCount","pedigreeID","plantingDate","anthesisDate","silkDate","daysToAnthesis","daysToSilk","anthesisSilkingInterval","GDDToAnthesis","GDDToSilk","anthesisSilkingIntervalGDD","plantDensity","earLength","earFillLength","earWidth","shelledCobWidth","kernelsPerRow","kernelRowNumber","kernelsPerEar","hundredKernelMass","kernelMassPerEar","shelledCobMass","kernelColor","harvestDate","notes","locationYear","poundsOfNitrogenPerAcre","genotype","rep","plotLatitude","plotLongitude","plotNumber","row","range","plantSeedCount","population","flagLeafHeight","earHeight","experiment","nitrogenTreatment","block","environment"
"23-A-1736749",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0022,NA,4.00666666666667,2.4306,NA,16,189.6,23.700129589418,42.64,13.2,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.015216,-93.728244,175,6,22,32,32000,"177","82","LC2310","Low",1,"2023 Ames Low"
"23-A-1736750",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6476,NA,4.23916666666667,2.7734,NA,17.3333333333333,336,19.7600668031931,66.2,17.42,NA,2023-10-19,"x-collect;Sweetcorn;Cob broke in pieces during shelling","2023 Ames",75,"B73",1,42.015247,-93.728282,174,7,22,32,32000,"169","75","LC2310","Low",1,"2023 Ames Low"
"23-A-1736751",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4356,NA,4.2145,2.5908,NA,17,161.6,24.8373310185309,49.225,17.14,NA,2023-10-19,"x-collect;Sweetcorn;x - seed spilled during shelling","2023 Ames",75,"B73",1,42.015326,-93.728172,143,2,18,32,32000,"184","80","LC2310","Low",1,"2023 Ames Low"
"23-A-1736752",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2328,NA,4.13366666666667,2.7058,NA,16.6666666666667,271.8,19.1977029307101,51.26,15.9,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.015024,-93.728168,235,1,29,32,32000,"150","67","LC2310","Low",1,"2023 Ames Low"
"23-A-1736753",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.434,NA,4.31716666666667,2.4764,NA,18,242.2,21.2120831180936,49.88,13.98,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.015028,-93.728279,246,7,30,30,30000,"161","63","LC2310","Low",1,"2023 Ames Low"
"23-A-1736754",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3778,NA,4.41516666666667,2.601,NA,17.3333333333333,356.4,21.5768498287405,76.96,18.66,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.014781,-93.728275,331,7,39,32,32000,"183","77","LC2310","Low",1,"2023 Ames Low"
"23-A-1736755",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8156,NA,4.18766666666667,2.4532,NA,16.6666666666667,302.6,20.127903075974,62.1,13.7,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.01511,-93.72828,224,8,27,32,32000,"177","89","LC2310","Low",1,"2023 Ames Low"
"23-A-1736756",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2192,NA,4.35966666666667,2.6662,NA,16.6666666666667,431.8,22.9237284097833,99.04,20.08,NA,2023-10-19,"Sweetcorn","2023 Ames",75,"B73",1,42.014749,-93.728238,329,5,39,33,33000,"177","75","LC2310","Low",1,"2023 Ames Low"
"23-A-1736757",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9592,NA,4.248,2.6542,NA,17,208.2,26.6325588323294,54.9,17.32,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.014805,-93.728165,307,1,37,32,32000,"188","90","LC2310","Low",1,"2023 Ames Low"
"23-A-1736758",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9902,NA,4.28116666666667,2.5358,NA,17,306.2,24.4905674647548,74.16,19.54,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.014887,-93.728166,287,2,34,32,32000,"180","77","LC2310","Low",1,"2023 Ames Low"
"23-A-1736759",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8236,NA,4.33083333333333,2.8346,NA,17.3333333333333,413.4,19.033197883446,79.3,20.64,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.014721,-93.728311,334,9,40,34,34000,"179","77","LC2310","Low",1,"2023 Ames Low"
"23-A-1736760",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0204,NA,4.29216666666667,2.9068,NA,16.6666666666667,235.4,23.1611847973703,52.56,14.98,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.01494,-93.728314,262,9,32,32,32000,"161","76","LC2310","Low",1,"2023 Ames Low"
"23-A-1736761",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.769,NA,4.38966666666667,2.855,NA,18,437.4,19.1075311743538,82.22,19.44,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.014749,-93.728311,333,9,39,32,32000,"188","92","LC2310","Low",1,"2023 Ames Low"
"23-A-1736762",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.44725,NA,4.10366666666667,2.51375,NA,16,303.25,19.8915663814513,59.7,15.475,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.014942,-93.728167,269,2,32,32,32000,"154","53","LC2310","Low",1,"2023 Ames Low"
"23-A-1736763",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6925,NA,4.1978,2.7525,NA,18,274.75,21.8622031756884,59.45,16.775,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.015683,-93.728177,19,1,5,32,32000,"172","78","LC2310","Low",1,"2023 Ames Low"
"23-A-1736764",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.737,NA,4.0785,2.738,NA,17,281,21.3041615576694,58.36,15.38,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.015632,-93.728287,48,7,8,32,32000,"172","67","LC2310","Low",1,"2023 Ames Low"
"23-A-1736765",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.298,NA,4.34483333333333,2.6582,NA,17,325.4,22.0864064949736,70.85,18.26,NA,2023-10-19,"x-collect;Sweetcorn;x - seed spilled during shelling","2023 Ames",75,"B73",1,42.015579,-93.728212,69,4,10,32,32000,"188","83","LC2310","Low",1,"2023 Ames Low"
"23-A-1736766",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3728,NA,4.354,2.632,NA,16.6666666666667,307.4,23.2371830808143,71.56,21.2,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.01549,-93.728248,86,5,12,32,32000,"177","76","LC2310","Low",1,"2023 Ames Low"
"23-A-1736767",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.20075,NA,4.265,2.7595,NA,17.6,255,22.2736585867685,54.75,17.375,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.01549,-93.728174,90,1,12,33,33000,"167","79","LC2310","Low",1,"2023 Ames Low"
"23-A-1736768",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3163333333333,NA,3.96375,2.72,NA,16,128.333333333333,19.7863756613757,26.7333333333333,19.5333333333333,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.015712,-93.728177,1,1,3,32,32000,"165","59","LC2310","Low",1,"2023 Ames Low"
"23-A-1736769",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6376,NA,3.82583333333333,2.8012,NA,17.3333333333333,138.4,21.4342935710971,29.3,14.72,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.015736,-93.728325,9,9,3,32,32000,"194","114","LC2310","Low",1,"2023 Ames Low"
"23-A-1736770",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.581,NA,4.4645,2.6954,NA,19,293.8,24.1866641562349,69.76,20.56,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.015634,-93.728213,52,3,8,32,32000,"172","89","LC2310","Low",1,"2023 Ames Low"
"23-A-1736771",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5434,NA,4.07466666666667,2.697,NA,17,269.6,23.3799311285211,59.76,14.72,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.015385,-93.728283,133,7,17,33,33000,"184","88","LC2310","Low",1,"2023 Ames Low"
"23-A-1736772",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1836,NA,4.34616666666667,2.6456,NA,17.3333333333333,377.2,22.5496373975873,84.32,19.94,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.015414,-93.72821,124,3,16,32,32000,"176","64","LC2310","Low",1,"2023 Ames Low"
"23-A-1736773",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1784,NA,4.51333333333333,2.8836,NA,17.6666666666667,412.6,21.4788396420331,88.78,21.22,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.015522,-93.728285,83,8,12,32,32000,"182","79","LC2310","Low",1,"2023 Ames Low"
"23-A-1736774",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5316,NA,4.31733333333333,2.6976,NA,17.6666666666667,326,22.3858459175074,73.94,19.52,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.015435,-93.728247,103,6,14,33,33000,"181","85","LC2310","Low",1,"2023 Ames Low"
"23-A-1736775",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.242,NA,4.57466666666667,2.6856,NA,17.6666666666667,433.4,22.708421045278,98.2,21.6,NA,2023-10-19,"Sweetcorn","2023 Ames",75,"B73",1,42.014619,-93.728199,381,3,45,33,33000,"193","86","LC2310","Low",1,"2023 Ames Low"
"23-A-1736776",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3394,NA,4.71866666666667,2.7126,NA,18,449,22.4831659366303,100.32,23.5,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.014701,-93.728201,358,3,42,33,33000,"187","80","LC2310","Low",1,"2023 Ames Low"
"23-A-1736777",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6414,NA,4.3485,2.5316,NA,16,336.4,20.7164141997394,69.94,16.2,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.014616,-93.728273,385,7,45,32,32000,"191","83","LC2310","Low",1,"2023 Ames Low"
"23-A-1736778",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.44325,NA,4.4926,2.929,NA,18,349,21.767715046115,75.375,19.25,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.014667,-93.72831,352,9,42,31,31000,"194","99","LC2310","Low",1,"2023 Ames Low"
"23-A-1736779",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.667,NA,4.15066666666667,2.542,NA,17.3333333333333,385,18.2839253927044,70.42,17.44,NA,2023-10-19,"Sweetcorn","2023 Ames",75,"B73",1,42.01514,-93.728206,214,3,26,32,32000,"165","78","LC2310","Low",1,"2023 Ames Low"
"23-A-1736780",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1238,NA,4.4635,2.715,NA,17,374.8,24.2028392423881,89.92,21.22,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73",1,42.015223,-93.728208,184,4,23,32,32000,"166","80","LC2310","Low",1,"2023 Ames Low"
"23-A-1736781",2023,"Ames","Ames",0,7.5,NA,1716215,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1072,NA,4.49933333333333,2.6864,NA,18,416,21.3906074308849,89.3,20.24,NA,2023-10-19,"Sweetcorn","2023 Ames",75,"B73",1,42.015195,-93.728207,196,3,24,33,33000,"178","74","LC2310","Low",1,"2023 Ames Low"
"23-A-1736782",2023,"Ames","Ames",0,7.5,NA,1715457,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,NA,"2023 Ames",75,"33-16",2,42.014009,-93.728154,182,2,66,33,33000,"175","76","LC2310","Low",2,"2023 Ames Low"
"23-A-1736783",2023,"Ames","Ames",0,7.5,NA,1715458,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3906,NA,4.73366666666667,2.7718,NA,18.3333333333333,574.8,25.693313858625,147.18,29.2,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B73Htrhm",2,42.014098,-93.728192,166,4,64,31,31000,"202","79","LC2310","Low",2,"2023 Ames Low"
"23-A-1736784",2023,"Ames","Ames",0,7.5,NA,1715459,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1904,NA,3.96483333333333,2.5656,NA,13.3333333333333,277.8,24.9193408668003,69.56,18.04,NA,2023-10-19,"Sweetcorn","2023 Ames",75,"NC358",2,42.014448,-93.72816,38,2,50,34,34000,"202","94","LC2310","Low",2,"2023 Ames Low"
"23-A-1736785",2023,"Ames","Ames",0,7.5,NA,1715460,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2588,NA,4.4735,2.9892,NA,19.3333333333333,281,24.5288810001585,69.68,17.72,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure ear length","2023 Ames",75,"NC362",2,42.013711,-93.728261,296,8,78,32,32000,"186","100","LC2310","Low",2,"2023 Ames Low"
"23-A-1736786",2023,"Ames","Ames",0,7.5,NA,1715461,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.68875,NA,3.9376,2.561,NA,16.8,218.25,21.3192153504446,45.225,16.925,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"K4",2,42.014091,-93.728229,158,5,63,32,32000,"199","95","LC2310","Low",2,"2023 Ames Low"
"23-A-1736787",2023,"Ames","Ames",0,7.5,NA,1715462,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2224,NA,4.2365,2.4778,NA,14,418.6,21.7418780518947,92.66,17.68,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure ear length","2023 Ames",75,"4226",2,42.013491,-93.728258,367,7,86,31,31000,"203","92","LC2310","Low",2,"2023 Ames Low"
"23-A-1736788",2023,"Ames","Ames",0,7.5,NA,1715463,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6482,NA,3.8706,2.6184,NA,16.3333333333333,433.4,19.9639505984824,86.66,17.28,NA,2023-10-19,"Sweetcorn","2023 Ames",75,"Sg18",2,42.013405,-93.728146,380,2,88,32,32000,"186","73","LC2310","Low",2,"2023 Ames Low"
"23-A-1736789",2023,"Ames","Ames",0,7.5,NA,1715464,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5543333333333,NA,3.64825,2.64133333333333,NA,15.5,220.333333333333,24.2394735125257,54.1666666666667,23.1333333333333,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"B68",2,42.014366,-93.728159,72,1,53,33,33000,"181","87","LC2310","Low",2,"2023 Ames Low"
"23-A-1736790",2023,"Ames","Ames",0,7.5,NA,1715465,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.483,NA,4.06066666666667,2.3446,NA,16.3333333333333,413.2,20.7761713021662,87.92,11.22,NA,2023-10-19,"Sweetcorn","2023 Ames",75,"3IIH6",2,42.013793,-93.728262,264,7,75,32,32000,"153","55","LC2310","Low",2,"2023 Ames Low"
"23-A-1736791",2023,"Ames","Ames",0,7.5,NA,1715466,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5132,NA,3.79066666666667,2.5578,NA,14.6666666666667,281.2,17.8182863337141,49.7,12.16,NA,2023-10-19,"Sweetcorn;Severe bend in ear. String used to measure ear length","2023 Ames",75,"PHV63",2,42.013761,-93.728224,265,6,75,33,33000,"161","75","LC2310","Low",2,"2023 Ames Low"
"23-A-1736792",2023,"Ames","Ames",0,7.5,NA,1715467,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6022,NA,4.46133333333333,2.5898,NA,15.3333333333333,389.6,26.9162769140298,103.7,16.4,NA,2023-10-19,"Sweetcorn","2023 Ames",75,"PHH93",2,42.014424,-93.72827,61,7,52,33,33000,"188","67","LC2310","Low",2,"2023 Ames Low"
"23-A-1736793",2023,"Ames","Ames",0,7.5,NA,1715468,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1856,NA,4.00666666666667,2.5876,NA,17,258.6,20.2548376618417,52.22,11.1,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"CI64",2,42.014531,-93.728161,17,2,47,30,30000,"185","71","LC2310","Low",2,"2023 Ames Low"
"23-A-1736794",2023,"Ames","Ames",0,7.5,NA,1715469,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5876,NA,3.92916666666667,2.3424,NA,11.3333333333333,162,34.0413675753282,58.38,15.98,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"NC236",2,42.013848,-93.728263,246,7,73,32,32000,"193","117","LC2310","Low",2,"2023 Ames Low"
"23-A-1736795",2023,"Ames","Ames",0,7.5,NA,1715470,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.25675,NA,4.0314,2.71925,NA,15.2,294.25,26.8602758698481,78.7,19.275,NA,2023-10-19,"Sweetcorn","2023 Ames",75,"A634",2,42.013762,-93.728151,270,1,75,32,32000,"152","66","LC2310","Low",2,"2023 Ames Low"
"23-A-1736796",2023,"Ames","Ames",0,7.5,NA,1715471,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1404,NA,4.07116666666667,2.6516,NA,14.3333333333333,205.2,21.8219786059516,45.1,9.98,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"CM174",2,42.01385,-93.728189,250,3,73,34,34000,"116","38","LC2310","Low",2,"2023 Ames Low"
"23-A-1736797",2023,"Ames","Ames",0,7.5,NA,1715472,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.558,NA,NA,14,NA,NA,NA,NA,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"H95",2,42.013932,-93.72819,219,3,70,33,33000,"145","49","LC2310","Low",2,"2023 Ames Low"
"23-A-1736798",2023,"Ames","Ames",0,7.5,NA,1715473,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3804,NA,4.049,2.3806,NA,15.6666666666667,318.8,24.0063302790089,75.38,17.48,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"R168",2,42.014118,-93.728229,149,5,62,31,31000,"185","103","LC2310","Low",2,"2023 Ames Low"
"23-A-1736799",2023,"Ames","Ames",0,7.5,NA,1715474,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.79,NA,3.9165,2.924,NA,14,91,30.6593406593407,27.9,15.3,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"K55",2,42.013985,-93.728264,205,7,68,32,32000,"134","47","LC2310","Low",2,"2023 Ames Low"
"23-A-1736800",2023,"Ames","Ames",0,7.5,NA,1715475,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5458,NA,2.62233333333333,1.9888,NA,12,122,10.7447629726462,13.06,5.92,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"IDS91",2,42.014012,-93.728265,192,7,67,32,32000,"147","65","LC2310","Low",2,"2023 Ames Low"
"23-A-1736801",2023,"Ames","Ames",0,7.5,NA,1715476,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9386,NA,3.907,2.555,NA,16,203.6,28.1521688273003,57.16,14,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"Va99",2,42.013734,-93.728224,275,5,76,33,33000,"140","58","LC2310","Low",2,"2023 Ames Low"
"23-A-1736802",2023,"Ames","Ames",0,7.5,NA,1715477,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.89675,NA,3.5046,2.396,NA,13.6,188.25,21.8541217829028,41.275,12.3,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure cob length;Cob broke in pieces during shelling","2023 Ames",75,"38-11",2,42.01346,-93.728147,361,1,86,33,33000,"195","116","LC2310","Low",2,"2023 Ames Low"
"23-A-1736803",2023,"Ames","Ames",0,7.5,NA,1715478,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2525,NA,3.8006,2.26125,NA,16,181.25,19.6538391437682,33.15,7.9,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"CI3A",2,42.014179,-93.728193,142,3,61,33,33000,"103","187","LC2310","Low",2,"2023 Ames Low"
"23-A-1736804",2023,"Ames","Ames",0,7.5,NA,1715479,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.342,NA,3.64733333333333,2.2196,NA,11.6666666666667,338.6,20.8260468549013,69.7,12.4,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"CH701-30",2,42.0142,-93.72823,121,6,59,33,33000,"153","57","LC2310","Low",2,"2023 Ames Low"
"23-A-1736805",2023,"Ames","Ames",0,7.5,NA,1715480,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.176,NA,NA,10,NA,NA,NA,NA,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"CML10",2,42.013487,-93.728221,356,5,85,32,32000,"234","146","LC2310","Low",2,"2023 Ames Low"
"23-A-1736806",2023,"Ames","Ames",0,7.5,NA,1715481,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1992,NA,4.02133333333333,2.641,NA,13,304,24.336183690919,73.26,16.88,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"CML103",2,42.014146,-93.728156,144,1,61,34,34000,"195","132","LC2310","Low",2,"2023 Ames Low"
"23-A-1736807",2023,"Ames","Ames",0,7.5,NA,1715482,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0806,NA,4.40716666666667,2.815,NA,17.3333333333333,335.6,25.4134617647609,85.46,25.52,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"CML108",2,42.014125,-93.728193,159,4,63,34,34000,"194","99","LC2310","Low",2,"2023 Ames Low"
"23-A-1736808",2023,"Ames","Ames",0,7.5,NA,1715483,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.836,NA,NA,16,NA,NA,NA,NA,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"CML321",2,42.013439,-93.728183,381,3,88,32,32000,"170","97","LC2310","Low",2,"2023 Ames Low"
"23-A-1736809",2023,"Ames","Ames",0,7.5,NA,1715484,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4862,NA,4.16366666666667,2.6976,NA,17,297.8,19.4472737973633,58.06,16.6,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"CML322",2,42.014506,-93.728271,29,8,49,32,32000,"170","109","LC2310","Low",2,"2023 Ames Low"
"23-A-1736810",2023,"Ames","Ames",0,7.5,NA,1715485,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,"x -set aside;Sweetcorn","2023 Ames",75,"CML331",2,42.013439,-93.728183,382,4,88,31,31000,"218","132","LC2310","Low",2,"2023 Ames Low"
"23-A-1736811",2023,"Ames","Ames",0,7.5,NA,1715486,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-19,"x -set aside;Sweetcorn","2023 Ames",75,"D940Y",2,42.014145,-93.728303,136,9,61,32,32000,"210","96","LC2310","Low",2,"2023 Ames Low"
"23-A-1736812",2023,"Ames","Ames",0,7.5,NA,1715487,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0534,NA,3.1225,2.0674,NA,11.3333333333333,84.4,28.3513792874712,24.66,12.98,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"E2558W",2,42.014342,-93.728269,84,7,55,33,33000,"194","89","LC2310","Low",2,"2023 Ames Low"
"23-A-1736813",2023,"Ames","Ames",0,7.5,NA,1715488,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.222,NA,3.6165,2.43,NA,13,174.2,28.4268794954535,51.2,15.6,NA,2023-10-19,"x-collect;Sweetcorn;Severe bend in ear. String used to measure ear length;Cob broke in pieces during shelling","2023 Ames",75,"F2834T",2,42.013491,-93.728258,368,8,86,32,32000,"162","100","LC2310","Low",2,"2023 Ames Low"
"23-A-1736814",2023,"Ames","Ames",0,7.5,NA,1715489,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.814,NA,4.4335,2.9726,NA,14,276.2,31.3653287827337,86.22,21.14,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"K64",2,42.014342,-93.728269,83,8,55,32,32000,"216","101","LC2310","Low",2,"2023 Ames Low"
"23-A-1736815",2023,"Ames","Ames",0,7.5,NA,1715490,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.248,NA,3.31,2.247,NA,10,89,37.8651685393258,33.7,8.5,NA,2023-10-19,"x-collect;Sweetcorn","2023 Ames",75,"Ki11",2,42.014228,-93.72823,113,5,58,32,32000,"202","122","LC2310","Low",2,"2023 Ames Low"
